"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R703","ACCOUNTING SERVICES","$143,000.00","1"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","AUDITING SERVICES","$490,000.00","4"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$89,000.00","2"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$928,000.00","2"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$369,000.00","1"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$36,000.00","2"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z111","MAINT-REP-ALT/OFFICE BLDGS","$26,000.00","1"
"2001","1100","EXECUTIVE OFFICE OF THE PRESIDENT",,,"$0.00","1"
"2001","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$150,000.00","3"
"2001","1145","PEACE CORPS","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$30,000.00","1"
"2001","1145","PEACE CORPS","5810","COMM SECURITY EQ & COMPS","$200,000.00","1"
"2001","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$289,000.00","1"
"2001","1145","PEACE CORPS","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$81,000.00","1"
"2001","1145","PEACE CORPS","6940","COMMUNICATION TRAINING DEVICES","$30,000.00","1"
"2001","1145","PEACE CORPS","7010","ADPE SYSTEM CONFIGURATION","$473,000.00","3"
"2001","1145","PEACE CORPS","7030","ADP SOFTWARE","$416,000.00","4"
"2001","1145","PEACE CORPS","7105","HOUSEHOLD FURNITURE","$99,000.00","1"
"2001","1145","PEACE CORPS","7110","OFFICE FURNITURE","$549,000.00","1"
"2001","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$30,000.00","2"
"2001","1145","PEACE CORPS","8465","INDIVIDUAL EQUIPMENT","$8,000.00","2"
"2001","1145","PEACE CORPS","AA95","OTHER AGRICULTURE (OPERATIONAL)","$32,000.00","1"
"2001","1145","PEACE CORPS","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$30,000.00","1"
"2001","1145","PEACE CORPS","AJ33","ENVIRONMENTAL SCIENCES (ADVANCED)","$35,000.00","1"
"2001","1145","PEACE CORPS","AN43","HEALTH SERVICES (ADVANCED)","$74,000.00","2"
"2001","1145","PEACE CORPS","AN92","OTHER MEDICAL (APPLIED/EXPLORATORY)","$206,000.00","4"
"2001","1145","PEACE CORPS","AS91","OTHER MODAL TRANSPORTATION (BASIC)","$30,000.00","1"
"2001","1145","PEACE CORPS","C214","A&E MANAGEMENT ENGINEERING SERVICES","$141,000.00","2"
"2001","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$89,000.00","3"
"2001","1145","PEACE CORPS","D303","ADP DATA ENTRY SERVICES","$65,000.00","1"
"2001","1145","PEACE CORPS","D304","ADP SVCS/TELECOMM & TRANSMISSION","$148,000.00","2"
"2001","1145","PEACE CORPS","D306","ADP SYSTEMS ANALYSIS SERVICES","$200,000.00","1"
"2001","1145","PEACE CORPS","D307","AUTOMATED INFORMATION SYSTEM SVCS","$10,598,523.00","23"
"2001","1145","PEACE CORPS","D313","COMPUTER AIDED DESGN/MFG SVCS","$2,252,000.00","1"
"2001","1145","PEACE CORPS","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$280,000.00","1"
"2001","1145","PEACE CORPS","D317","AUTO NEWS, DATA & OTHER SVCS","$40,000.00","1"
"2001","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$4,476,000.00","6"
"2001","1145","PEACE CORPS","Q201","GENERAL HEALTH CARE SERVICES","$192,000.00","5"
"2001","1145","PEACE CORPS","Q999","OTHER MEDICAL SERVICES","$331,000.00","2"
"2001","1145","PEACE CORPS","R419","EDUCATIONAL SERVICES","$106,000.00","5"
"2001","1145","PEACE CORPS","R422","MARKET RESEARCH & PUBLIC OPINION SE","$34,000.00","2"
"2001","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$2,397,541.00","51"
"2001","1145","PEACE CORPS","R604","MAILING AND DISTRIBUTION SERVICES","$65,000.00","1"
"2001","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$578,000.00","6"
"2001","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$85,000.00","1"
"2001","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$371,000.00","1"
"2001","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$4,065,000.00","3"
"2001","1145","PEACE CORPS","S203","FOOD SERVICES","$30,000.00","1"
"2001","1145","PEACE CORPS","S206","GUARD SERVICES","$114,000.00","2"
"2001","1145","PEACE CORPS","U001","LECTURES FOR TRAINING","$39,000.00","1"
"2001","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$1,632,000.00","7"
"2001","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$5,000.00","3"
"2001","1145","PEACE CORPS","U009","EDUCATION SERVICES","$300,000.00","1"
"2001","1145","PEACE CORPS","U012","INFORMATION TRAINING","$228,000.00","7"
"2001","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$372,000.00","2"
"2001","1145","PEACE CORPS","V302","TRAVEL AGENT SERVICES","$496,000.00","1"
"2001","1145","PEACE CORPS","W065","LEASE-RENT OF MEDICAL-DENTAL-VET EQ","$66,000.00","1"
"2001","1145","PEACE CORPS","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$1,487,000.00","32"
"2001","1145","PEACE CORPS","X191","LEASE-RENT OF EXHIBITION BUILDINGS","$71,000.00","1"
"2001","1145","PEACE CORPS","Y111","CONSTRUCTION OF OFFICE BUILDINGS","$119,000.00","3"
"2001","1145","PEACE CORPS",,,"$0.00","7"
"2001","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$189,500.00","1"
"2001","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","C214","A&E MANAGEMENT ENGINEERING SERVICES","$3,203,000.00","28"
"2001","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY",,,"$0.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$1,344,000.00","12"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$133,847.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1390","FUZES AND PRIMERS","$30,675.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1510","AIRCRAFT, FIXED WING","$732,150.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1520","AIRCRAFT, ROTARY WING","$426,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1610","AIRCRAFT PROPELLERS AND COMPONENTS","$1,581,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1720","AIRCRAFT LAUNCHING EQUIPMENT","$77,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","$31,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2310","PASSENGER MOTOR VEHICLES","$89,089.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$113,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$65,490.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$28,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$134,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2530","VEH BRAKE STEERING AXLE WHEEL COMP","$162,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$96,525.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","2895","MISC ENGINES & COMPONENTS","$260,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3220","WOODWORKING MACHINES","$51,464.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3416","LATHES","$52,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3418","PLANERS AND SHAPERS","$610,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3438","MISCELLANEOUS WELDING EQUIPMENT","$40,500.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3590","MISC SERVICE & TRADE EQ","$30,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3605","FOOD PRODUCTS MACHINE & EQ","$367,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$3,345,000.00","11"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3615","PULP AND PAPER INDUSTRIES MACHINERY","$42,978.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3695","MISC SPECIAL INDUSTRY MACHINE","$175,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$299,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$864,696.00","10"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$78,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3740","PEST DISEASE & FROST CONT EQ","$368,000.00","4"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3770","SADDLERY,HARNESS,WHIPS & FURNISHING","$52,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3805","EARTH MOVING & EXCAVATING EQ","$291,000.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3810","CRANES AND CRANE-SHOVELS","$28,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3820","MINING,ROCK DRILLING,EARTH BORE EQ","$41,700.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3830","TRUCK AND TRACTOR ATTACHMENTS","$22,411.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3895","MISC CONTRUCT EQ","$50,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3930","WAREHOUSE TRKS & TRACTORS SELF-PROP","$148,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","3990","MISC MATERIALS HANDLING EQ","$47,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4110","REFRIGERATION EQUIPMENT","$65,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4210","FIRE FIGHTING EQUIPMENT","$17,898.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4410","INDUSTRIAL BOILERS","$222,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4510","PLUMBING FIXTURES AND ACCESSORIES","$78,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4530","FUEL BURNING EQUIPMENT UNITS","$27,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4610","WATER PURIFICATION EQUIPMENT","$9,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","4920","AIRCRAFT MAINT & REP SHOP EQ","$263,791.12","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5136","TAPS,DIES & COLLETS-HAND & MACHINE","$44,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5410","PREFABRICATED & PORTABLE BUILDINGS","$1,214,261.00","12"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5430","STORAGE TANKS","$4,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5450","MISC PREFABRICATED STRUCTURES","$481,484.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5510","LUMBER & RELATED WOOD MATERIALS","$25,300.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5610","MINERAL CONTRUCT MATERIALS BULK","$38,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5650","ROOFING AND SIDING MATERIALS","$46,617.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5660","FENCING FENCES & GATES","$447,669.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5670","BUILDING COMPONENTS, PREFABRICATED","$1,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$40,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$186,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5810","COMM SECURITY EQ & COMPS","$304,752.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$152,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5820","RADIO TV EQ EXCEPT AIRBORNE","$470,780.00","28"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5855","NIGHT VISION EQ","$1,239,000.00","7"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$527,105.00","10"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5930","SWITCHES","$439,973.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5965","HEADSET,HANDSET,MICROPHONE & SPEAK","$48,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$296,000.00","47"
"2001","1200","AGRICULTURE, DEPARTMENT OF","5999","MSC ELECT & ELECTRONIC COMPONENTS","$63,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6015","FIBER OPTIC CABLES","$6,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$192,000.00","4"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6150","MISC ELECTRIC POWER & DISTRIB EQ","$108,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$757,000.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6505","DRUGS AND BIOLOGICALS","$1,106,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$237,575.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$68,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$100,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6550","IN VITRO DIAGNO SUBSTANCES,REAGENTS","$56,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6605","NAVIGATIONAL INSTRUMENTS","$1,781,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6625","ELECT ELECTRONIC MEASURING INSTRUMT","$747,954.00","10"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6630","CHEMICAL ANALYSIS INSTRUMENTS","$4,739,820.00","73"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6635","PHYSICAL PROPERTIES TEST EQ","$257,230.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6636","ENVIRONMENTAL CHAMBERS & RELATED EQ","$561,666.00","10"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6640","LABORATORY EQUIPMENT AND SUPPLIES","$7,176,355.00","73"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6650","OPTICAL INSTRUMENTS","$557,000.00","12"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6655","GEOPHYSICAL INSTRUMENTS","$59,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6660","METEOROLOG INSTRUMENTS & APPARATUS","$36,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6665","HAZARD-DETECTING INSTRU & APPARATUS","$1,513,847.00","16"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6670","SCALES AND BALANCES","$67,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6675","DRAFTING SURVEYING & MAPPING INSTRU","$1,994,314.00","9"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6680","LIQUID-GAS-MOTION MEASURING INSTRU","$194,102.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6695","COMBINATION & MISC INSTRUMENTS","$1,600,000.00","26"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6720","CAMERAS, STILL PICTURE","$153,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$37,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6750","PHOTOGRAPHIC SUPPLIES","$102,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$401,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6770","FILM, PROCESSED","$162,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6810","CHEMICALS","$497,087.00","28"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6830","GASES: COMPRESSED AND LIQUEFIED","$42,000.00","10"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6840","PEST CONT AGENTS & DISINFECTANTS","$93,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$653,531.00","7"
"2001","1200","AGRICULTURE, DEPARTMENT OF","6930","OPERATION TRAINING DEVICES","$3,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$78,815,961.00","204"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$13,227,224.00","428"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$2,735,000.00","27"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$37,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$5,302,143.00","28"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7030","ADP SOFTWARE","$45,454,385.00","162"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$8,452,959.00","82"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7042","MINI & MICRO COMPUTER CONT DEVICES","$581,811.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7045","ADP SUPPLIES","$3,006,000.00","45"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7050","ADP COMPONENTS","$7,240,757.00","371"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7110","OFFICE FURNITURE","$1,336,010.00","25"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$610,000.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7195","MISC FURNITURE & FIXTURES","$730,980.00","6"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7220","FLOOR COVERINGS","$32,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7310","FOOD COOKING BAKING SERVING EQ","$175,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$152,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7450","OFFICE SOUND RECORDING REPRO MACH","$38,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$1,404,593.00","17"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7510","OFFICE SUPPLIES","$1,008,000.00","12"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7520","OFFICE DEVICES AND ACCESSORIES","$53,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$29,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$355,557.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7630","NEWSPAPERS AND PERIODICALS","$286,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7670","MICROFILM, PROCESSED","$817,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$5,011,000.00","25"
"2001","1200","AGRICULTURE, DEPARTMENT OF","7830","RECREATIONAL & GYMNASTIC EQ","$41,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8040","ADHESIVES","$2,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8105","BAGS AND SACKS","$389,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8115","BOXES, CARTONS, AND CRATES","$16,746.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$140,000.00","8"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8305","TEXTILE FABRICS","$276,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8405","OUTERWEAR, MEN'S","$880,000.00","5"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8410","OUTERWEAR, WOMEN'S","$33,714,000.00","82"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8415","CLOTHING, SPECIAL PURPOSE","$300,000.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8470","ARMOR, PERSONAL","$63,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8510","PERFUME,TOILET PREPARATION & POWDER","$57,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8710","FORAGE AND FEED","$519,620.00","8"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8720","FERTILIZERS","$76,000.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8730","SEEDS AND NURSERY STOCK","$127,482.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","$125,164.00","3"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8905","MEAT, POULTRY, AND FISH","$455,394,000.00","852"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8910","DAIRY FOODS AND EGGS","$279,557,000.00","213"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8915","FRUITS AND VEGETABLES","$588,178,000.00","1,115"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8920","BAKERY AND CEREAL PRODUCTS","$305,374,000.00","586"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8925","SUGAR, CONFECTIONERY, AND NUTS","$27,793,000.00","37"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8940","SPECIAL DIETARY FOOD & SPECIAL PREP","$2,482,000.00","4"
"2001","1200","AGRICULTURE, DEPARTMENT OF","8945","FOOD, OILS AND FATS","$222,301,000.00","161"
"2001","1200","AGRICULTURE, DEPARTMENT OF","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$268,000.00","16"
"2001","1200","AGRICULTURE, DEPARTMENT OF","9140","FUEL OILS","$1,132,000.00","7"
"2001","1200","AGRICULTURE, DEPARTMENT OF","9310","PAPER AND PAPERBOARD","$11,050.00","1"
"2001","1200","AGRICULTURE, DEPARTMENT OF","9330","PLASTICS FABRICATED MATERIALS","$57,000.00","2"
"2001","1200","AGRICULTURE, DEPARTMENT OF","9340","GLASS FABRICATED MATERIALS","$56,561.00","6"
