"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"1990","1300","COMMERCE, DEPARTMENT OF","U.S. TRAVEL AND TOURISM ADMINISTRATION","1355","$920,000.00","5"
"1990","1300","COMMERCE, DEPARTMENT OF",,,"$0.00","65"
"1990","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$378,615,000.00","3,708"
"1990","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$62,299,000.00","1,423"
"1990","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF MINES","1432","$11,003,000.00","310"
"1990","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$29,897,000.00","209"
"1990","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$341,655,000.00","1,636"
"1990","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$47,487,000.00","673"
"1990","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$120,554,000.00","2,130"
"1990","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$55,045,000.00","1,306"
"1990","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$19,190,000.00","589"
"1990","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$37,571,000.00","994"
"1990","1400","INTERIOR, DEPARTMENT OF THE",,,"$0.00","262"
"1990","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$7,511,000.00","74"
"1990","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$44,988,000.00","332"
"1990","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$227,866,000.00","556"
"1990","1500","JUSTICE, DEPARTMENT OF","IMMIGRATION AND NATURALIZATION SERVICE","1528","$85,997,000.00","365"
"1990","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$9,997,000.00","30"
"1990","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$101,557,000.00","956"
"1990","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$95,497,000.00","390"
"1990","1500","JUSTICE, DEPARTMENT OF",,,"$0.00","183"
"1990","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$15,239,000.00","51"
"1990","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$2,807,000.00","16"
"1990","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$485,452,000.00","665"
"1990","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$15,311,000.00","46"
"1990","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$98,000.00","1"
"1990","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$4,671,000.00","42"
"1990","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$4,628,000.00","30"
"1990","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$500,000.00","3"
"1990","1600","LABOR, DEPARTMENT OF","OFFICE OF INFORMATION AND PUBLIC AFFAIRS","1608","$331,000.00","10"
"1990","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$8,080,000.00","150"
"1990","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$12,108,000.00","95"
"1990","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$639,000.00","11"
"1990","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$47,000.00","1"
"1990","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$376,213,000.00","1,344"
"1990","1900","STATE, DEPARTMENT OF",,,"$0.00","226"
"1990","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$16,919,000.00","71"
"1990","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$11,605,000.00","53"
"1990","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$2,162,000.00","97"
"1990","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$9,572,000.00","67"
"1990","2000","TREASURY, DEPARTMENT OF THE","FEDERAL LAW ENFORCEMENT TRAINING CENTER","2024","$9,592,000.00","82"
"1990","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$160,703,000.00","785"
"1990","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$41,818,000.00","130"
"1990","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$169,331,000.00","1,239"
"1990","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$21,815,000.00","39"
"1990","2000","TREASURY, DEPARTMENT OF THE","U.S. SAVINGS BONDS DIVISION","2048","$1,110,000.00","6"
"1990","2000","TREASURY, DEPARTMENT OF THE","U.S. SECRET SERVICE","2028","$23,459,000.00","77"
"1990","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$16,798,000.00","130"
"1990","2000","TREASURY, DEPARTMENT OF THE",,,"$0.00","161"
"1990","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$920,000.00","8"
"1990","2400","OFFICE OF PERSONNEL MANAGEMENT",,,"$0.00","1"
"1990","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$291,000.00","6"
"1990","2700","FEDERAL COMMUNICATIONS COMMISSION",,,"$0.00","1"
"1990","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$1,314,000.00","11"
"1990","3000","INTERSTATE COMMERCE COMMISSION","INTERSTATE COMMERCE COMMISSION","3000","$1,177,000.00","7"
"1990","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$45,251,000.00","388"
"1990","3100","NUCLEAR REGULATORY COMMISSION",,,"$0.00","7"
"1990","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$40,785,000.00","300"
"1990","3300","SMITHSONIAN INSTITUTION",,,"$0.00","72"
"1990","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$1,355,000.00","13"
"1990","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$667,000.00","9"
"1990","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$928,997,000.00","21,559"
"1990","3600","VETERANS AFFAIRS, DEPARTMENT OF",,,"$0.00","3,486"
"1990","4200","PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION","PENNSYLVANIA AVENUE DEVELOPMENT CORPORATION","4200","$393,000.00","2"
"1990","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$24,238,000.00","416"
"1990","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$12,742,000.00","34"
"1990","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$0.00","3"
"1990","4700","GENERAL SERVICES ADMINISTRATION","INFORMATION TECHNOLOGY SERVICE","4720","$531,585,000.00","1,382"
"1990","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$1,855,000.00","110"
"1990","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF FINANCIAL OFFICER","4717","$1,257,000.00","34"
"1990","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$1,054,881,285.22","15,535"
"1990","4700","GENERAL SERVICES ADMINISTRATION",,,"$0.00","993"
"1990","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$87,785,000.00","216"
"1990","4900","NATIONAL SCIENCE FOUNDATION",,,"$0.00","6"
"1990","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$10,358,000.00","41"
"1990","5000","SECURITIES AND EXCHANGE COMMISSION",,,"$0.00","3"
"1990","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$150,612,000.00","546"
"1990","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY",,,"$0.00","7"
"1990","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$918,000.00","9"
"1990","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$506,000.00","5"
"1990","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$3,248,000.00","38"
"1990","6000","RAILROAD RETIREMENT BOARD",,,"$0.00","3"
"1990","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$1,529,000.00","49"
"1990","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$12,348,000.00","44"
"1990","6400","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","6400","$323,962,000.00","349"
"1990","6700","UNITED STATES INFORMATION AGENCY","UNITED STATES INFORMATION AGENCY","6700","$36,550,000.00","276"
"1990","6700","UNITED STATES INFORMATION AGENCY",,,"$0.00","12"
"1990","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$780,880,000.00","4,136"
"1990","6800","ENVIRONMENTAL PROTECTION AGENCY",,,"$0.00","43"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$713,900,000.00","1,429"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$172,778,000.00","486"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$17,084,000.00","53"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$12,888,000.00","38"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$27,008,000.00","127"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$135,983,000.00","702"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$21,909,000.00","219"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$57,470,000.00","368"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$2,634,000.00","18"
"1990","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$273,981,000.00","1,660"
"1990","6900","TRANSPORTATION, DEPARTMENT OF",,,"$0.00","112"
"1990","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$9,679,000.00","51"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$35,418,000.00","130"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$28,251,000.00","81"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$27,194,000.00","194"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","7500","$128,000.00","1"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$31,746,000.00","144"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","IMMED OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES","7501","$211,000.00","5"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$724,031,871.00","1,788"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$5,600,000.00","37"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PERSONNEL","7516","$346,000.00","3"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PLANNING AND EVALUATION","7506","$5,193,000.00","12"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR PUBLIC AFFAIRS","7508","$482,000.00","2"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$40,373,000.00","120"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF HUMAN DEVELOPMENT SERVICES","7540","$2,703,000.00","8"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","7504","$460,000.00","6"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$152,213,000.00","949"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SOCIAL SECURITY ADMINISTRATION","7550","$16,946,000.00","61"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$63,747,000.00","118"
"1990","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,"$0.00","8"
"1990","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$8,993,392,623.83","8,162"
"1990","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION",,,"$0.00","9"
"1990","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$107,231,000.00","381"
"1990","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",,,"$0.00","4"
"1990","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$8,902,000.00","48"
"1990","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION",,,"$0.00","18"
"1990","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$18,382,932,187.49","4,045"
"1990","8900","ENERGY, DEPARTMENT OF",,,"$0.00","7"
"1990","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$457,000.00","7"
"1990","9000","SELECTIVE SERVICE SYSTEM",,,"$0.00","1"
"1990","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$226,690,000.00","763"
"1990","9300","FEDERAL MEDIATION AND CONCILIATION SERVICE","FEDERAL MEDIATION AND CONCILIATION SERVICE","9300","$18,000.00","1"
"1990","9400","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY","9400","$1,152,000.00","9"
"1990","9400","UNITED STATES ARMS CONTROL AND DISARMAMENT AGENCY",,,"$0.00","1"
"1990","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$621,000.00","15"
"1990","9506","FEDERAL ELECTION COMMISSION",,,"$0.00","2"
"1990","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$7,754,000.00","41"
"1990","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$378,981,000.00","5,721"
"1990","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION",,,"$0.00","101"
"1990","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$1,618,000.00","135"
"1990","9568","BROADCASTING BOARD OF GOVERNORS","EXTENSION","1232","$618,000.00","16"
"1990","9700","DEPT OF DEFENSE","AFRRI","9770","$475,000.00","7"
"1990","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$304,469,000.00","202"
"1990","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$606,997,000.00","2,876"
"1990","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$279,252,213.28","1,686"
"1990","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$3,056,000.00","12"
"1990","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$238,259,000.00","674"
"1990","9700","DEPT OF DEFENSE","DEPT OF DEFENSE","9700","$11,790,000.00","60"
"1990","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$14,400,402,000.00","32,985"
"1990","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$11,519,215,000.00","35,072"
"1990","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$17,301,187,000.00","50,414"
"1990","9700","DEPT OF DEFENSE","IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE","97AD","$0.00","15"
"1990","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$544,067,000.00","300"
"1990","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$34,229,000.00","215"
"1990","9700","DEPT OF DEFENSE","OFFICE OF THE CIVILIAN HEALTH AND MEDICAL PROGRAM","97F3","$244,213,000.00","118"
"1990","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$1,586,179,000.00","5,085"
"1990","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$479,000.00","6"
"1990","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$56,959,000.00","182"
"1990","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$10,737,000.00","43"
"1990","9700","DEPT OF DEFENSE",,,"$0.00","3,897"
"1991","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$10,569,000.00","59"
"1991","1100","EXECUTIVE OFFICE OF THE PRESIDENT",,,"$0.00","7"
"1991","1145","PEACE CORPS","PEACE CORPS","1145","$12,740,000.00","144"
"1991","1145","PEACE CORPS",,,"$0.00","3"
"1991","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","1152","$738,106,000.00","2,831"
"1991","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT",,,"$0.00","735"
"1991","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$64,595,000.00","1,003"
"1991","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL STABILIZATION AND CONSERVATION SERVICE","1220","$24,802,000.00","170"
"1991","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$16,571,000.00","100"
"1991","1200","AGRICULTURE, DEPARTMENT OF","ECONOMICS MANAGEMENT STAFF","1259","$1,741,000.00","61"
"1991","1200","AGRICULTURE, DEPARTMENT OF","FARMERS HOME ADMINISTRATION","1236","$60,368,000.00","5,786"
"1991","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","1251","$23,170,000.00","79"
"1991","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","1252","$7,330,000.00","47"
"1991","1200","AGRICULTURE, DEPARTMENT OF","FOREIGN AGRICULTURAL SERVICE","1223","$3,698,000.00","56"
"1991","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF FINANCE AND MANAGEMENT","1217","$733,000.00","21"
"1991","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$1,722,000.00","21"
"1991","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INTERNATIONAL COOPERATION AND DEVELOPMENT","1224","$804,000.00","15"
"1991","1200","AGRICULTURE, DEPARTMENT OF","RURAL ELECTRIFICATION ADMINISTRATION","1237","$2,000.00","1"
"1991","1200","AGRICULTURE, DEPARTMENT OF","SOIL CONSERVATION SERVICE","1227","$101,230,000.00","780"
"1991","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$42,897,000.00","269"
"1991","1200","AGRICULTURE, DEPARTMENT OF",,,"$0.00","139"
"1991","1300","COMMERCE, DEPARTMENT OF","BUREAU OF ECONOMIC ANALYSIS","1321","$489,000.00","2"
"1991","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$8,739,000.00","88"
"1991","1300","COMMERCE, DEPARTMENT OF","ECONOMIC AFFAIRS","131E","$50,000.00","1"
"1991","1300","COMMERCE, DEPARTMENT OF","ECONOMIC DEVELOPMENT ADMINISTRATION","1325","$739,000.00","6"
"1991","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$4,157,000.00","33"
"1991","1300","COMMERCE, DEPARTMENT OF","MINORITY BUSINESS DEVELOPMENT AGENCY","1352","$1,040,000.00","10"
"1991","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$27,437,000.00","303"
"1991","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$133,377,000.00","1,204"
"1991","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$2,484,000.00","15"
"1991","1300","COMMERCE, DEPARTMENT OF","NATIONAL TELECOMMUNICATIONS AND INFORMATION ADMINISTRATION","1335","$292,000.00","7"
"1991","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$9,133,000.00","71"
"1991","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$56,584,000.00","187"
"1991","1300","COMMERCE, DEPARTMENT OF","U.S. TRAVEL AND TOURISM ADMINISTRATION","1355","$644,000.00","10"
