"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$475,000.00","5"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","ADP SVCS/TELECOMM & TRANSMISSION","$228,000.00","3"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$823,000.00","11"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$160,000.00","2"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D308","PROGRAMMING SERVICES","$474,000.00","4"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D309","ADP INF, BROADCAST & DIST SVCS","$143,000.00","3"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D310","ADP BACKUP AND SECURITY SERVICES","$178,000.00","1"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","AUTO NEWS, DATA & OTHER SVCS","$58,000.00","3"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J036","MAINT-REP OF SP INDUSTRY MACHINERY","$306,000.00","3"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$1,187,000.00","9"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$35,000.00","1"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$43,000.00","1"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$563,000.00","1"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$92,000.00","1"
"1996","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$60,000.00","2"
"1996","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$201,000.00","3"
"1996","1145","PEACE CORPS","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$30,000.00","1"
"1996","1145","PEACE CORPS","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$31,000.00","1"
"1996","1145","PEACE CORPS","6115","GENERATORS & GENERATOR SETS ELECT","$25,000.00","1"
"1996","1145","PEACE CORPS","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$35,000.00","1"
"1996","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$38,000.00","1"
"1996","1145","PEACE CORPS","6910","TRAINING AIDS","$35,000.00","1"
"1996","1145","PEACE CORPS","7030","ADP SOFTWARE","$259,000.00","4"
"1996","1145","PEACE CORPS","7045","ADP SUPPLIES","$75,000.00","1"
"1996","1145","PEACE CORPS","7050","ADP COMPONENTS","$50,000.00","2"
"1996","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$106,000.00","2"
"1996","1145","PEACE CORPS","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$31,000.00","1"
"1996","1145","PEACE CORPS","AA41","R&D-AQUACUL/HYDROPONICS-B RES","$45,000.00","1"
"1996","1145","PEACE CORPS","AF11","EDUCATION (BASIC)","$29,000.00","1"
"1996","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$59,000.00","2"
"1996","1145","PEACE CORPS","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$178,000.00","1"
"1996","1145","PEACE CORPS","Q201","GENERAL HEALTH CARE SERVICES","$599,000.00","14"
"1996","1145","PEACE CORPS","Q401","NURSING SERVICES","$241,000.00","7"
"1996","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$564,000.00","14"
"1996","1145","PEACE CORPS","R602","COURIER AND MESSENGER SERVICES","$75,000.00","4"
"1996","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$593,000.00","13"
"1996","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$214,000.00","9"
"1996","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$66,000.00","4"
"1996","1145","PEACE CORPS","S201","CUSTODIAL JANITORIAL SERVICES","$32,000.00","1"
"1996","1145","PEACE CORPS","S206","GUARD SERVICES","$60,000.00","2"
"1996","1145","PEACE CORPS","S211","SURVEILLANCE SERVICES","$131,000.00","3"
"1996","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$76,000.00","3"
"1996","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$31,000.00","1"
"1996","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$2,529,000.00","12"
"1996","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$425,000.00","6"
"1996","1145","PEACE CORPS","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$1,320,000.00","26"
"1996","1145","PEACE CORPS","X161","LEASE-RENT OF FAMILY HOUSING","$200,000.00","7"
"1996","1145","PEACE CORPS","X191","LEASE-RENT OF EXHIBITION BUILDINGS","$27,000.00","1"
"1996","1145","PEACE CORPS","Z139","MAINT-REP-ALT/OTHER EDUCATIONAL BLD","$77,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2310","PASSENGER MOTOR VEHICLES","$367,000.00","7"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$112,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$117,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$392,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","3895","MISC CONTRUCT EQ","$126,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5680","MISC CONTRUCT MATERIALS","$513,000.00","4"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5999","MSC ELECT & ELECTRONIC COMPONENTS","$191,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6505","DRUGS AND BIOLOGICALS","$3,720,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$16,345,000.00","15"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7010","ADPE SYSTEM CONFIGURATION","$2,567,000.00","9"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$57,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$67,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7042","MINI & MICRO COMPUTER CONT DEVICES","$563,000.00","6"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7050","ADP COMPONENTS","$188,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7210","HOUSEHOLD FURNISHINGS","$64,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7490","MISCELLANEOUS OFFICE MACHINES","$142,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7510","OFFICE SUPPLIES","$116,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","9330","PLASTICS FABRICATED MATERIALS","$105,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA14","R&D-INSECT & DIS CONT-ENG DEV","$50,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA24","AGRICULTURE MARKETING (ENGINEERING)","$170,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA94","OTHER AGRICULTURE (ENGINEERING)","$5,127,000.00","4"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AE94","R&D-ECON GROW-PRODUCTIVTY-ENG DEV","$1,506,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AF14","EDUCATION (ENGINEERING)","-$1,701,000.00","4"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AJ94","R&D-OTHER SCIENCES-ENG DEV","$118,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AK14","HOUSING (ENGINEERING)","$2,700,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AN74","R&D-SPEC MED SVCS-ENG DEV","$45,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AZ14","R&D-OTHER R & D-ENG DEV","$1,700,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B507","ECONOMIC STUDIES","$10,969,000.00","30"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$19,637,000.00","30"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B537","MEDICAL AND HEALTH STUDIES","$14,149,000.00","15"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B542","EDUCATIONAL STUDIES AND ANALYSES","$2,996,000.00","19"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B543","ENERGY STUDIES","$7,468,000.00","23"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B545","STUDY/HOUSING AND COMMUNITY DEVELOP","$96,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$2,514,000.00","6"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B548","TRADE ISSUE STUDIES","$8,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B549","STUDY/FOREIGN & NAT'L SECURITY POL","-$130,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B599","OTHER SPECIAL STUDIES AND ANALYSES","$15,591,000.00","43"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C119","OTHER BUILDINGS","$1,000,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C122","HIGHWAY, ROADS, STREETS, BRIDGES, A","$559,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","$1,329,000.00","13"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D301","ADP FACILITY MANAGEMENT","$2,338,000.00","11"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$2,695,000.00","14"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D308","PROGRAMMING SERVICES","$3,004,000.00","9"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$19,842,000.00","19"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","F001","AERIAL FERTILIZATION - SPRAYING","$2,320,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","G007","GOVT HEALTH INS PROGRAMS","$2,640,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J036","MAINT-REP OF SP INDUSTRY MACHINERY","$27,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$120,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q201","GENERAL HEALTH CARE SERVICES","$29,332,000.00","27"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$63,240,000.00","80"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R407","PROGRAM EVALUATION SERVICES","$4,408,000.00","25"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$103,403,000.00","202"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$97,378,000.00","114"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$2,343,000.00","4"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R418","LEGAL SERVICES","$3,780,000.00","5"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$3,000,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R602","COURIER AND MESSENGER SERVICES","$137,000.00","6"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R604","MAILING AND DISTRIBUTION SERVICES","$612,000.00","6"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R605","LIBRARY SERVICES","$4,677,000.00","5"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R607","WORD PROCESSING/TYPING SERVICES","$1,356,000.00","16"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$43,351,000.00","202"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R702","DATA COLLECTION SERVICES","$303,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R703","ACCOUNTING SERVICES","$5,165,000.00","37"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R704","AUDITING SERVICES","$598,000.00","25"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R706","LOGISTICS SUPPORT SERVICES","$1,822,000.00","16"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$812,000.00","4"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$135,464,000.00","191"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S299","OTHER HOUSEKEEPING SERVICES","$99,000.00","2"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T011","PRINT/BINDING SERVICES","$167,000.00","6"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U004","SCIENTIFIC AND MANAGEMENT EDUCATION","$100,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U006","VOCATIONAL/TECHNICAL","$3,965,000.00","33"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U009","EDUCATION SERVICES","$22,419,000.00","19"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U099","OTHER ED & TRNG SVCS","$41,757,000.00","64"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V119","OTHER CARGO AND FREIGHT SERVICES","$587,000.00","3"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","W074","LEASE-RENT OF OFFICE MACHINES","$59,000.00","1"
"1996","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y161","CONSTRUCT/FAMILY HOUSING","$297,000.00","1"
"1996","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$4,408,000.00","60"
"1996","1200","AGRICULTURE, DEPARTMENT OF","1510","AIRCRAFT, FIXED WING","$60,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","1615","HELICOPTER ROTOR BLADES-DRIVE MECH","$58,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2220","RAIL CARS","$54,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2310","PASSENGER MOTOR VEHICLES","$163,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$28,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$211,000.00","3"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2810","GAS RECIPROCATING ENG - AIRCRAFT","$24,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","2895","MISC ENGINES & COMPONENTS","$50,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$341,000.00","11"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3625","TEXTILE INDUSTRIES MACHINERY","$228,000.00","5"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3655","GAS GENERATING & DISPENSING SYSTEM","$41,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3695","MISC SPECIAL INDUSTRY MACHINE","$72,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$168,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$166,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$24,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3750","GARDENING IMPLEMENTS AND TOOLS","$50,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3805","EARTH MOVING & EXCAVATING EQ","$35,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","3915","MATERIALS FEEDERS","$38,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","4110","REFRIGERATION EQUIPMENT","$59,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","4120","AIR CONDITIONING EQUIPMENT","$259,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","4520","SPACE AND WATER HEATING EQUIPMENT","$39,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","4540","WASTE DISPOSAL EQUIPMENT","$28,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","4730","FITTINGS - HOSE PIPE & TUBE","$122,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5450","MISC PREFABRICATED STRUCTURES","$46,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5610","MINERAL CONTRUCT MATERIALS BULK","$84,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","-$17,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$11,455,000.00","29"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$30,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5820","RADIO TV EQ EXCEPT AIRBORNE","$93,000.00","3"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5821","RADIO & TV EQ AIRBORNE","$812,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5855","NIGHT VISION EQ","$2,000,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$3,813,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$61,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$106,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6160","MISC BATTERY RET FIXTURES & LINERS","$135,000.00","3"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$134,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6505","DRUGS AND BIOLOGICALS","$389,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6507","BLOOD DERIVATIVES","$115,000.00","9"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$425,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$75,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$106,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6532","HOSPITAL & SURGICAL CLOTHING","$38,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6605","NAVIGATIONAL INSTRUMENTS","$1,444,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6630","CHEMICAL ANALYSIS INSTRUMENTS","$1,541,000.00","22"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6635","PHYSICAL PROPERTIES TEST EQ","$432,000.00","7"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6636","ENVIRONMENTAL CHAMBERS & RELATED EQ","$130,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6640","LABORATORY EQUIPMENT AND SUPPLIES","$2,501,000.00","36"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6650","OPTICAL INSTRUMENTS","$172,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6675","DRAFTING SURVEYING & MAPPING INSTRU","$235,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6680","LIQUID-GAS-MOTION MEASURING INSTRU","$217,000.00","4"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6685","PRESSURE TEMP HUMIDITY INSTRUMENTS","$110,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6695","COMBINATION & MISC INSTRUMENTS","$501,000.00","10"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$63,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6740","PHOTO DEVELOPLNG & FINISHING EQ","$39,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6750","PHOTOGRAPHIC SUPPLIES","$1,430,000.00","7"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$25,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6830","GASES: COMPRESSED AND LIQUEFIED","$52,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6840","PEST CONT AGENTS & DISINFECTANTS","$267,000.00","5"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$729,000.00","5"
"1996","1200","AGRICULTURE, DEPARTMENT OF","6930","OPERATION TRAINING DEVICES","$66,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$140,070,000.00","387"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$5,656,000.00","314"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$452,000.00","29"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$131,000.00","14"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$3,059,000.00","24"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7030","ADP SOFTWARE","$27,413,000.00","111"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$18,039,000.00","89"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7045","ADP SUPPLIES","$2,712,000.00","38"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7050","ADP COMPONENTS","$926,000.00","9"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7110","OFFICE FURNITURE","$652,000.00","8"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$69,000.00","2"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7220","FLOOR COVERINGS","$64,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$96,000.00","3"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7450","OFFICE SOUND RECORDING REPRO MACH","$31,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$499,000.00","7"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7510","OFFICE SUPPLIES","$239,000.00","6"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$49,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$12,000.00","3"
"1996","1200","AGRICULTURE, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$6,138,000.00","6"
"1996","1200","AGRICULTURE, DEPARTMENT OF","8020","PAINT AND ARTISTS' BRUSHES","$4,000.00","1"
"1996","1200","AGRICULTURE, DEPARTMENT OF","8040","ADHESIVES","$244,000.00","1"
