"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2012","0500","GENERAL ACCOUNTING OFFICE","J036","MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY","$14,057.25","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","J099","MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS","$129,097.15","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","N070","INSTALLATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT","$396,676.09","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","Q526","MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION","$17,991.89","5"
"2012","0500","GENERAL ACCOUNTING OFFICE","R405","SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS","$15,100.00","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","$74,016.41","9"
"2012","0500","GENERAL ACCOUNTING OFFICE","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$89,000.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","R415","SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION","$8,500.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","R418","SUPPORT- PROFESSIONAL: LEGAL","-$46,022.00","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R419","EDUCATIONAL SERVICES","$0.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","R425","SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL","$1,353,495.56","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R499","SUPPORT- PROFESSIONAL: OTHER","$3,427,683.10","25"
"2012","0500","GENERAL ACCOUNTING OFFICE","R602","SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER","$576,794.24","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R603","SUPPORT- ADMINISTRATIVE: TRANSCRIPTION","$31,846.30","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","$88,335.00","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R605","SUPPORT- ADMINISTRATIVE: LIBRARY","$10,194,734.91","68"
"2012","0500","GENERAL ACCOUNTING OFFICE","R608","SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING","$344,668.80","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R611","SUPPORT- ADMINISTRATIVE: CREDIT REPORTING","$2,420.00","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R612","SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL","$745,810.00","4"
"2012","0500","GENERAL ACCOUNTING OFFICE","R613","SUPPORT- ADMINISTRATIVE: POST OFFICE","$5,825.74","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R699","SUPPORT- ADMINISTRATIVE: OTHER","$435,748.98","9"
"2012","0500","GENERAL ACCOUNTING OFFICE","R702","SUPPORT- MANAGEMENT: DATA COLLECTION","$858,080.72","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R703","SUPPORT- MANAGEMENT: ACCOUNTING","$7,253.00","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","R704","SUPPORT- MANAGEMENT: AUDITING","$615,502.68","10"
"2012","0500","GENERAL ACCOUNTING OFFICE","R707","SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT","$463,763.07","8"
"2012","0500","GENERAL ACCOUNTING OFFICE","R708","SUPPORT- MANAGEMENT: PUBLIC RELATIONS","$49,156.00","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","R710","SUPPORT- MANAGEMENT: FINANCIAL","$72,000.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","R799","SUPPORT- MANAGEMENT: OTHER","$447,899.94","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","S111","UTILITIES- GAS","$965,937.59","5"
"2012","0500","GENERAL ACCOUNTING OFFICE","S112","UTILITIES- ELECTRIC","$2,853,413.00","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","S114","UTILITIES- WATER","$4,687.46","4"
"2012","0500","GENERAL ACCOUNTING OFFICE","S201","HOUSEKEEPING- CUSTODIAL JANITORIAL","$2,368.00","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","S203","HOUSEKEEPING- FOOD","$440,611.77","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","S206","HOUSEKEEPING- GUARD","$10,177,570.76","3"
"2012","0500","GENERAL ACCOUNTING OFFICE","S216","HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT","$63,847,435.43","13"
"2012","0500","GENERAL ACCOUNTING OFFICE","T001","PHOTO/MAP/PRINT/PUBLICATION- ARTS/GRAPHICS","$0.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","T099","PHOTO/MAP/PRINT/PUBLICATION- OTHER","-$63,327.00","2"
"2012","0500","GENERAL ACCOUNTING OFFICE","U004","EDUCATION/TRAINING- SCIENTIFIC/MANAGEMENT","$2,256,174.20","4"
"2012","0500","GENERAL ACCOUNTING OFFICE","U005","EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES","$144,142.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","U008","EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT","$2,009,093.65","25"
"2012","0500","GENERAL ACCOUNTING OFFICE","U099","EDUCATION/TRAINING- OTHER","$6,000.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","V213","TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: RAIL PASSENGER","$0.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","V251","TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: CIVILIAN PERSONNEL RECRUITMENT","-$1,648.64","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","V302","TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: TRAVEL AGENT","$399,137.00","4"
"2012","0500","GENERAL ACCOUNTING OFFICE","V999","TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER","$1,493,547.69","5"
"2012","0500","GENERAL ACCOUNTING OFFICE","W023","LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","$3,576.00","1"
"2012","0500","GENERAL ACCOUNTING OFFICE","X1LZ","LEASE/RENTAL OF PARKING FACILITIES","$4,952.00","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","2310","PASSENGER MOTOR VEHICLES","$283,286.20","15"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$9,892.09","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","3610","PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT","$54,803.07","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","4240","SAFETY AND RESCUE EQUIPMENT","$886,956.57","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$371,787.20","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5820","RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE","-$998.16","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6350","MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","$22,160.68","10"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6720","CAMERAS, STILL PICTURE","$195.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7010","ADPE SYSTEM CONFIGURATION","$338,649.66","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7025","ADP INPUT/OUTPUT AND STORAGE DEVICES","$249,735.14","4"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7030","ADP SOFTWARE","$3,484,571.08","120"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7035","ADP SUPPORT EQUIPMENT","$3,671,110.17","40"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7045","ADP SUPPLIES","$40,515.02","7"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7050","ADP COMPONENTS","$2,774,229.56","27"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7110","OFFICE FURNITURE","$574,296.09","35"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7195","MISCELLANEOUS FURNITURE AND FIXTURES","$81,140.00","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7210","HOUSEHOLD FURNISHINGS","$4,656.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7220","FLOOR COVERINGS","$35,148.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7330","KITCHEN HAND TOOLS AND UTENSILS","$2,470.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$424,079.84","27"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7490","MISCELLANEOUS OFFICE MACHINES","$21,325.35","11"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7610","BOOKS AND PAMPHLETS","$10,085.71","8"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7630","NEWSPAPERS AND PERIODICALS","$774,277.99","55"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7690","MISCELLANEOUS PRINTED MATTER","$17,020.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","8305","TEXTILE FABRICS","$22.34","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9999","MISCELLANEOUS ITEMS","-$1,816.87","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD21","R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH)","-$11,262.21","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AJ91","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (BASIC RESEARCH)","-$11,479.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","$9,578,870.56","25"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","$653,148.11","13"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION","$1,146,884.45","19"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D305","IT AND TELECOM- TELEPROCESSING, TIMESHARE, AND CLOUD COMPUTING","$875,839.00","8"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","IT AND TELECOM- SYSTEMS ANALYSIS","$1,082,909.77","8"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D307","IT AND TELECOM- IT STRATEGY AND ARCHITECTURE","$301,215.60","29"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D310","IT AND TELECOM- CYBER SECURITY AND DATA BACKUP","$98,762.76","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D314","IT AND TELECOM- SYSTEM ACQUISITION SUPPORT","$3,526,590.36","17"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","$317,705.51","17"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","IT AND TELECOM- WEB-BASED SUBSCRIPTION","$1,988,917.87","62"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","$6,127,326.76","14"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D319","IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS","$94,736.44","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D320","IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS","$37,764.47","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","$837,836.92","15"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","G008","SOCIAL- GOVERNMENT INSURANCE PROGRAMS: OTHER","$10,333.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT","$1,298,030.00","9"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J074","MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT","$115,918.54","28"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J075","MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES","$0.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J099","MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS","-$2,726.00","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","K071","MODIFICATION OF EQUIPMENT- FURNITURE","-$3,500.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","L063","TECHNICAL REPRESENTATIVE- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","$80,755.20","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N063","INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","$45,293.19","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N071","INSTALLATION OF EQUIPMENT- FURNITURE","$3,355.26","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N099","INSTALLATION OF EQUIPMENT- MISCELLANEOUS","-$425,863.75","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R407","PROGRAM EVALUATION SERVICES","$726,820.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","$440,840.22","14"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R414","SYSTEMS ENGINEERING SERVICES","$57,079.98","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R421","TECHNICAL ASSISTANCE","$154,720.00","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R425","SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL","$57,870.48","5"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R426","SUPPORT- PROFESSIONAL: COMMUNICATIONS","$1,060,668.69","30"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R431","SUPPORT- PROFESSIONAL: HUMAN RESOURCES","$127,382.40","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R498","SUPPORT- PROFESSIONAL: PATENT AND TRADEMARK","-$1,078.84","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","SUPPORT- PROFESSIONAL: OTHER","$269,885.27","33"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R602","SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER","-$5,182.48","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","SUPPORT- ADMINISTRATIVE: TRANSCRIPTION","$873,249.34","13"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R604","SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION","$266,144.38","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R605","SUPPORT- ADMINISTRATIVE: LIBRARY","$14,806.51","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R606","SUPPORT- ADMINISTRATIVE: COURT REPORTING","-$2,384.88","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R608","SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING","$118,994.40","14"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R699","SUPPORT- ADMINISTRATIVE: OTHER","$758,560.21","21"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R703","SUPPORT- MANAGEMENT: ACCOUNTING","$430,000.00","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","SUPPORT- MANAGEMENT: AUDITING","$514,857.72","4"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","-$639.53","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R707","SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT","-$90,291.31","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","SUPPORT- MANAGEMENT: PUBLIC RELATIONS","$47,000.00","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R799","SUPPORT- MANAGEMENT: OTHER","$93,696.80","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$357,068.17","11"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S114","UTILITIES- WATER","$9,639.50","7"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S203","HOUSEKEEPING- FOOD","$29,860.96","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","HOUSEKEEPING- GUARD","$128,910.91","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S216","HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT","$2,193,637.00","8"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T099","PHOTO/MAP/PRINT/PUBLICATION- OTHER","$179,439.36","4"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U008","EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT","$78,833.97","7"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U009","EDUCATION/TRAINING- GENERAL","$4,090.80","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U099","EDUCATION/TRAINING- OTHER","$139,500.00","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V003","TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING","-$312.72","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V213","TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: RAIL PASSENGER","$1,081,089.04","9"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V301","TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION","$24,831.63","5"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V999","TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER","$21,400.00","3"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT","$1,871.06","1"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X1AB","LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES","$1,700.00","2"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X1LZ","LEASE/RENTAL OF PARKING FACILITIES","$105,643.44","4"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$53,193.41","6"
"2012","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","$10,000.00","3"
"2012","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$2,156,544.44","17"
"2012","1145","PEACE CORPS","5340","HARDWARE, COMMERCIAL","$0.00","1"
"2012","1145","PEACE CORPS","6515","MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES","$0.00","8"
"2012","1145","PEACE CORPS","6640","LABORATORY EQUIPMENT AND SUPPLIES","$25,000.00","1"
"2012","1145","PEACE CORPS","6910","TRAINING AIDS","$6,500.00","2"
"2012","1145","PEACE CORPS","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","$273,865.80","4"
"2012","1145","PEACE CORPS","7030","ADP SOFTWARE","$1,506,458.98","14"
"2012","1145","PEACE CORPS","7490","MISCELLANEOUS OFFICE MACHINES","$22,326.00","3"
"2012","1145","PEACE CORPS","7520","OFFICE DEVICES AND ACCESSORIES","$105,804.81","9"
"2012","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$31,819.00","4"
"2012","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$78,850,398.72","32"
"2012","1145","PEACE CORPS","AB41","R&D- COMMUNITY SERVICE/DEVELOPMENT: URBAN (BASIC RESEARCH)","$61,228.00","2"
"2012","1145","PEACE CORPS","AD25","R&D- DEFENSE OTHER: SERVICES (OPERATIONAL SYSTEMS DEVELOPMENT)","$96,971.00","2"
"2012","1145","PEACE CORPS","AF13","R&D- EDUCATION: EDUCATIONAL (ADVANCED DEVELOPMENT)","$42,900.00","2"
"2012","1145","PEACE CORPS","B522","SPECIAL STUDIES/ANALYSIS- LEGAL","$50,575.00","3"
"2012","1145","PEACE CORPS","B546","SPECIAL STUDIES/ANALYSIS- SECURITY (PHYSICAL/PERSONAL)","$0.00","1"
"2012","1145","PEACE CORPS","B547","SPECIAL STUDIES/ANALYSIS- ACCOUNTING/FINANCIAL MANAGEMENT","$0.00","2"
