"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$46,575.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$158,179.23","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$86,412.34","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7030","ADP SOFTWARE","$6,132,831.95","129"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7035","ADP SUPPORT EQUIPMENT","$4,187,839.62","34"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7042","MINI & MICRO COMPUTER CONT DEVICES","$109,281.00","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7045","ADP SUPPLIES","$1,945,860.75","12"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7050","ADP COMPONENTS","$1,466,941.27","38"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7110","OFFICE FURNITURE","$1,013,330.99","41"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7195","MISC FURNITURE & FIXTURES","$134.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7210","HOUSEHOLD FURNISHINGS","$17,532.00","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7220","FLOOR COVERINGS","$23,923.40","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7230","DRAPERIES, AWNINGS, AND SHADES","$36,154.08","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7290","MSC HOUSEHOLD FURNISHINGS APPLIANCE","$5,175.60","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$573,048.15","17"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7460","VISIBLE RECORD EQUIPMENT","$22,666.34","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7490","MISCELLANEOUS OFFICE MACHINES","$221,187.18","12"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7510","OFFICE SUPPLIES","-$6,462.81","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7610","BOOKS AND PAMPHLETS","$52,608.19","8"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7630","NEWSPAPERS AND PERIODICALS","$746,058.14","67"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7690","MISCELLANEOUS PRINTED MATTER","$7,000.00","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7810","ATHLETIC AND SPORTING EQUIPMENT","$27,238.22","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9915","COLLECTORS AND/OR HISTORICAL ITEMS","$0.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9999","MISCELLANEOUS ITEMS","$600,638.45","15"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD21","SERVICES (BASIC)","-$25,651.03","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD23","SERVICES (ADVANCED)","-$18,965.13","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD26","SERVICES (MANAGEMENT/SUPPORT)","-$10,000.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AJ91","R&D-OTHER SCIENCES-B RES","$154,214.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$0.00","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D301","ADP FACILITY MANAGEMENT","$13,597,431.78","28"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$3,352,500.00","9"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","ADP SVCS/TELECOMM & TRANSMISSION","$1,235,369.44","18"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$868,689.68","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$1,574,604.14","15"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D308","PROGRAMMING SERVICES","$254,585.21","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D311","ADP DATA CONVERSION SERVICES","-$16,074.92","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D314","ADP ACQUISITION SUP SVCS","$8,553,091.21","9"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$374,175.66","15"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","AUTO NEWS, DATA & OTHER SVCS","$2,481,427.99","88"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$5,902,163.28","18"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","G008","OTHER GOVERNMENT INSURANCE PROGRAMS","$0.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","H172","QUALITY CONT SV/HOUSEHOLD FURNISH","$14,100.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J049","MAINT-REP OF MAINT REPAIR SHOP EQ","$22,920.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$159,037.00","6"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J074","MAINT-REP OF OFFICE MACHINES","$126,861.17","36"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J099","MAINT-REP OF MISC EQ","$24,799.99","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","L063","TECH REP SVCS/ALARM & SIGNAL SYSTEM","$15,000.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N056","INSTALL OF CONTRUCT MATERIAL","$63,940.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N063","INSTALL OF ALARM & SIGNAL SYSTEM","$10,931.17","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Q201","GENERAL HEALTH CARE SERVICES","$23,552.40","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R407","PROGRAM EVALUATION SERVICES","$1,183,965.20","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$637,413.26","12"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R421","TECHNICAL ASSISTANCE","$169,370.00","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R425","ENGINEERING AND TECHNICAL SERVICES","$143,221.00","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R426","COMMUNICATIONS SERVICES","$538,235.29","21"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R498","PATENT AND TRADEMARK SERVICES","$25,000.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$1,936,345.93","71"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R602","COURIER AND MESSENGER SERVICES","$25,664.70","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","TRANSCRIPTION SERVICES","$680,000.00","11"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R604","MAILING AND DISTRIBUTION SERVICES","$26,370.70","13"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R605","LIBRARY SERVICES","$14,400.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R606","COURT REPORTING SERVICES","$5,834.00","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$343,585.90","17"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R612","INFORMATION RETRIEVAL","$25,440.00","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R613","POST OFFICE SERVICES","$13,500.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$1,476,264.28","13"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R702","DATA COLLECTION SERVICES","$1,083,960.01","9"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","AUDITING SERVICES","$756,019.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R706","LOGISTICS SUPPORT SERVICES","$80,033.46","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$190,000.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$70,500.00","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$2,108,911.21","27"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S114","WATER SERVICES","$11,000.00","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S203","FOOD SERVICES","$63,998.25","9"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$6,441.30","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S209","LAUNDRY AND DRYCLEANING SERVICES","-$1,406.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S215","WAREHOUSING AND STORAGE SERVICES","-$24,831.11","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S216","FACILITIES OPERATIONS SUPPORT SVCS","$1,803,605.28","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S222","WASTE TREATMENT AND STORAGE","$0.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T001","ARTS/GRAPHICS SERVICES","$6,900.00","2"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T016","AUDIO/VISUAL SERVICES","$16,800.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$366,303.40","6"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U008","TRAINING/CURRICULUM DEVELOPMENT","$77,799.00","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U099","OTHER ED & TRNG SVCS","$16,633.00","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V003","PACKING/CRATING SERVICES","$4,500.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V111","AIR FREIGHT","-$5,990.15","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V127","SECURITY VEHICLE SERVICES","$9,550.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V213","RAIL PASSENGER SERVICE","$1,217,640.55","15"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V231","LODGING - HOTEL/MOTEL","$22,980.16","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V301","RELOCATION SERVICES","$15,000.00","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V302","TRAVEL AGENT SERVICES","$44,195.19","4"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$7,046.50","5"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE-RENT OF OFFICE MACHINES","-$114,667.04","3"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X112","LEASE-RENT OF CONF SPACE & FAC","$4,200.00","1"
"2010","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$168,243.60","18"
"2010","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$3,707,572.39","17"
"2010","1145","PEACE CORPS","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$3,800.00","1"
"2010","1145","PEACE CORPS","5340","HARDWARE","$66,178.99","2"
"2010","1145","PEACE CORPS","5895","MISC COMMUNICATION EQ","$82,050.15","2"
"2010","1145","PEACE CORPS","5975","ELECTRICAL HARDWARE AND SUPPLIES","$192,596.00","1"
"2010","1145","PEACE CORPS","6505","DRUGS AND BIOLOGICALS","$3,483.98","3"
"2010","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$307,668.00","19"
"2010","1145","PEACE CORPS","7010","ADPE SYSTEM CONFIGURATION","$11,579.30","1"
"2010","1145","PEACE CORPS","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$4,815,187.08","67"
"2010","1145","PEACE CORPS","7030","ADP SOFTWARE","$3,071,263.61","22"
"2010","1145","PEACE CORPS","7110","OFFICE FURNITURE","$41,975.97","4"
"2010","1145","PEACE CORPS","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","-$937.10","2"
"2010","1145","PEACE CORPS","7520","OFFICE DEVICES AND ACCESSORIES","$442,877.36","8"
"2010","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$7,000.00","1"
"2010","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$98,986.40","5"
"2010","1145","PEACE CORPS","8105","BAGS AND SACKS","$14,118.82","1"
"2010","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$157,478,763.84","97"
"2010","1145","PEACE CORPS","AD23","SERVICES (ADVANCED)","$248,360.00","4"
"2010","1145","PEACE CORPS","AD25","SERVICES (OPERATIONAL)","$0.00","1"
"2010","1145","PEACE CORPS","AF11","EDUCATION (BASIC)","$44,840.00","1"
"2010","1145","PEACE CORPS","AF16","EDUCATION (MANAGEMENT/SUPPORT)","-$5,858.33","2"
"2010","1145","PEACE CORPS","AS11","AIR TRANSPORTATION (BASIC)","$9,979.00","1"
"2010","1145","PEACE CORPS","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$0.00","1"
"2010","1145","PEACE CORPS","B537","MEDICAL AND HEALTH STUDIES","$0.00","1"
"2010","1145","PEACE CORPS","B546","STUDY/SECURITY (PHYSICAL & PERSONAL","$0.00","14"
"2010","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$0.00","2"
"2010","1145","PEACE CORPS","D304","ADP SVCS/TELECOMM & TRANSMISSION","$715,373.88","9"
"2010","1145","PEACE CORPS","D305","ADP TELEPROCESSING & TIMESHARE","$32,000.00","2"
"2010","1145","PEACE CORPS","D308","PROGRAMMING SERVICES","$258,490.08","2"
"2010","1145","PEACE CORPS","D313","COMPUTER AIDED DESGN/MFG SVCS","$160,201.20","5"
"2010","1145","PEACE CORPS","D314","ADP ACQUISITION SUP SVCS","-$7,082.00","1"
"2010","1145","PEACE CORPS","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$0.00","1"
"2010","1145","PEACE CORPS","D317","AUTO NEWS, DATA & OTHER SVCS","$20,862.00","2"
"2010","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$2,262,165.38","24"
"2010","1145","PEACE CORPS","G001","CARE OF REMAINS AND/OR FUNERAL SVCS","$4,239.00","1"
"2010","1145","PEACE CORPS","G004","SOCIAL REHABILITATION SERVICES","$60,000.00","1"
"2010","1145","PEACE CORPS","H399","INSPECT SVCS/MISC EQ","$0.00","7"
"2010","1145","PEACE CORPS","J059","MAINT-REP OF ELECT-ELCT EQ","$9,900.00","2"
"2010","1145","PEACE CORPS","J099","MAINT-REP OF MISC EQ","$21,750.00","2"
"2010","1145","PEACE CORPS","Q999","OTHER MEDICAL SERVICES","$948,592.81","9"
"2010","1145","PEACE CORPS","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$1,000.00","1"
"2010","1145","PEACE CORPS","R419","EDUCATIONAL SERVICES","$631,996.26","48"
"2010","1145","PEACE CORPS","R420","CERTIFICATIONS & ACCREDIT PROD & IN","$5,000.00","1"
"2010","1145","PEACE CORPS","R426","COMMUNICATIONS SERVICES","$463,796.24","15"
"2010","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$2,849,492.28","113"
"2010","1145","PEACE CORPS","R498","PATENT AND TRADEMARK SERVICES","$0.00","3"
"2010","1145","PEACE CORPS","R499","OTHER PROFESSIONAL SERVICES","$479,053.25","27"
"2010","1145","PEACE CORPS","R602","COURIER AND MESSENGER SERVICES","$45,000.00","4"
"2010","1145","PEACE CORPS","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$18,600.00","1"
"2010","1145","PEACE CORPS","R612","INFORMATION RETRIEVAL","-$380.00","1"
"2010","1145","PEACE CORPS","R614","PAPER SHREDDING SERVICES","$30,000.00","3"
"2010","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$521,761.97","17"
"2010","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$642,036.55","16"
"2010","1145","PEACE CORPS","R702","DATA COLLECTION SERVICES","$0.00","1"
"2010","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","-$430,921.97","2"
"2010","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$1,654,964.17","7"
"2010","1145","PEACE CORPS","R708","PUBLIC RELATIONS SERVICES","$151,832.00","1"
"2010","1145","PEACE CORPS","R710","FINANCIAL SERVICES","$143,642.00","3"
"2010","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$3,578,572.00","4"
"2010","1145","PEACE CORPS","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$1,119,194.80","4"
"2010","1145","PEACE CORPS","S215","WAREHOUSING AND STORAGE SERVICES","$13,200.00","1"
"2010","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$29,227.00","2"
"2010","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$77,622.00","12"
"2010","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$24,784.00","11"
"2010","1145","PEACE CORPS","U099","OTHER ED & TRNG SVCS","$31,540.00","6"
"2010","1145","PEACE CORPS","V111","AIR FREIGHT","$93,000.00","7"
"2010","1145","PEACE CORPS","V119","OTHER CARGO AND FREIGHT SERVICES","$0.00","1"
"2010","1145","PEACE CORPS","V213","RAIL PASSENGER SERVICE","$4,515.00","1"
"2010","1145","PEACE CORPS","V225","AMBULANCE SERVICE","$449,415.04","10"
"2010","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$11,000.00","3"
"2010","1145","PEACE CORPS","V301","RELOCATION SERVICES","$24,191.00","4"
"2010","1145","PEACE CORPS","V302","TRAVEL AGENT SERVICES","$608,778.00","3"
"2010","1145","PEACE CORPS","V999","OTHER TRAVEL SVCS","$0.00","1"
"2010","1145","PEACE CORPS","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$9,924.00","3"
"2010","1145","PEACE CORPS","W074","LEASE-RENT OF OFFICE MACHINES","$7,519.39","4"
"2010","1145","PEACE CORPS","X224","LEASE-RENT OF PARKING FACILITIES","$3,150.00","2"
"2010","1145","PEACE CORPS","Z111","MAINT-REP-ALT/OFFICE BLDGS","$0.00","1"
"2010","1145","PEACE CORPS",,,"-$907.42","2"
"2010","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD26","SERVICES (MANAGEMENT/SUPPORT)","$13,223,055.03","161"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$37,187.00","4"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1035","GUNS, OVER 300 MM","$10,000.00","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1040","CHEMICAL WEAPONS AND EQUIPMENT","$7,681.15","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","$682.45","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1095","MISCELLANEOUS WEAPONS","$102,574.00","12"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1145","EXPLOSIVE & PYROTECHNIC COMPS, NUCL","$34,281.83","4"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1190","SPEC TEST & HANDLING EQ, NUCLEAR EQ","$19,584.84","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1210","FIRE CONTROL DIRECTORS","$18,453.00","4"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1220","FIRE CONT COMPUTING SIGHTS & DEVICE","$31,410.00","2"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1230","FIRE CONTROL SYSTEMS, COMPLETE","$95,608.16","5"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1240","OPTICAL SIGHTING & RANGING EQUIPMEN","$31,383.20","3"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1260","FIRE CONT DESIGNATING-INDICATING EQ","$41,373.55","3"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$323,592.54","20"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1305","AMMUNITION, THROUGH 30 MM","$345,609.92","50"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1325","BOMBS","$3,200.00","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1340","ROCKETS & ROCKET AMMUNITION","$3,825.00","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1351","UNDERWATER MINE EXPLOSIVE COMPS","$10,668.40","2"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1370","PYROTECHNICS","$91,476.57","12"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1375","DEMOLITION MATERIALS","$70,324.19","6"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1376","BULK EXPLOSIVES","$13,861.46","3"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1377","CARTRIDGE & PROPELLANT DEVICES","$25,200.00","2"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1395","MISCELLANEOUS AMMUNITION","$333,771.78","25"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1398","AMMUNITION HANDLING & SERVICING EQ","$18,636.20","2"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1510","AIRCRAFT, FIXED WING","$848,872.03","16"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1520","AIRCRAFT, ROTARY WING","$93,174.00","11"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1560","AIRFRAME STRUCTURAL COMPONENTS","$531,720.00","3"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1610","AIRCRAFT PROPELLERS AND COMPONENTS","$14,600.00","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1615","HELICOPTER ROTOR BLADES-DRIVE MECH","-$2,822.87","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1620","AIRCRAFT LANDING GEAR COMPONENTS","$66,281.00","2"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1680","MISCL AIRCRAFT ACCESSORIES COMPS","$142,113.08","19"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1710","AIRCRAFT LANDING EQUIPMENT","$8,497.50","1"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","$19,302.80","4"
"2010","1200","AGRICULTURE, DEPARTMENT OF","1820","SPACE VEHICLE COMPONENTS","$16,500.00","1"
