"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1998","1145","PEACE CORPS","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$31,000.00","1"
"1998","1145","PEACE CORPS","6115","GENERATORS & GENERATOR SETS ELECT","$31,000.00","1"
"1998","1145","PEACE CORPS","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$271,000.00","2"
"1998","1145","PEACE CORPS","7010","ADPE SYSTEM CONFIGURATION","$33,000.00","1"
"1998","1145","PEACE CORPS","7030","ADP SOFTWARE","$59,000.00","2"
"1998","1145","PEACE CORPS","7050","ADP COMPONENTS","$450,000.00","2"
"1998","1145","PEACE CORPS","7110","OFFICE FURNITURE","$43,000.00","1"
"1998","1145","PEACE CORPS","7540","STANDARD FORMS","$31,000.00","1"
"1998","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$9,000.00","1"
"1998","1145","PEACE CORPS","D306","ADP SYSTEMS ANALYSIS SERVICES","$55,000.00","1"
"1998","1145","PEACE CORPS","Q201","GENERAL HEALTH CARE SERVICES","$630,000.00","14"
"1998","1145","PEACE CORPS","Q401","NURSING SERVICES","$75,000.00","2"
"1998","1145","PEACE CORPS","R407","PROGRAM EVALUATION SERVICES","$56,000.00","2"
"1998","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$1,239,000.00","30"
"1998","1145","PEACE CORPS","R499","OTHER PROFESSIONAL SERVICES","$750,000.00","2"
"1998","1145","PEACE CORPS","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$12,000.00","2"
"1998","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$488,000.00","6"
"1998","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$122,000.00","3"
"1998","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","$376,000.00","1"
"1998","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$4,125,000.00","4"
"1998","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$283,000.00","1"
"1998","1145","PEACE CORPS","S201","CUSTODIAL JANITORIAL SERVICES","$28,000.00","1"
"1998","1145","PEACE CORPS","S206","GUARD SERVICES","$33,000.00","1"
"1998","1145","PEACE CORPS","S211","SURVEILLANCE SERVICES","$29,000.00","1"
"1998","1145","PEACE CORPS","T005","FILM PROCESSING SERVICES","$31,000.00","1"
"1998","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$63,000.00","1"
"1998","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$75,000.00","1"
"1998","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$2,849,000.00","17"
"1998","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$322,000.00","3"
"1998","1145","PEACE CORPS","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$588,000.00","13"
"1998","1145","PEACE CORPS","X161","LEASE-RENT OF FAMILY HOUSING","$178,000.00","5"
"1998","1145","PEACE CORPS","Z139","MAINT-REP-ALT/OTHER EDUCATIONAL BLD","$117,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6505","DRUGS AND BIOLOGICALS","$6,254,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$328,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6910","TRAINING AIDS","-$8,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7030","ADP SOFTWARE","$400,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7035","ADP SUPPORT EQUIPMENT","$3,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7490","MISCELLANEOUS OFFICE MACHINES","$800,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","8305","TEXTILE FABRICS","$840,000.00","5"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","8999","FOOD ITEMS FOR RESALE","$1,100,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","9330","PLASTICS FABRICATED MATERIALS","$856,000.00","6"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","9999","MISCELLANEOUS ITEMS","$65,587,000.00","174"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AB40","R&D-URBAN SVCS & DEVELOP","$520,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$410,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B528","REGULATORY STUDIES","$1,526,000.00","5"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B537","MEDICAL AND HEALTH STUDIES","$650,000.00","5"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B542","EDUCATIONAL STUDIES AND ANALYSES","$420,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B543","ENERGY STUDIES","$1,074,000.00","4"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$150,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B599","OTHER SPECIAL STUDIES AND ANALYSES","$126,000.00","4"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$280,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$222,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","F999","OTHER ENVIR SVC/STUD/SUP","$200,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$515,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q403","EVALUATION AND SCREENING","$0.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R301","ADP FACILITY MANAGEMENT","$2,543,000.00","7"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R302","ADP SYSTEMS DEVELOP & PROGRAMMING","$1,569,000.00","10"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$886,000.00","4"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R407","PROGRAM EVALUATION SERVICES","$4,212,000.00","24"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$1,695,000.00","8"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$6,032,000.00","11"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R412","SIMULATION","$1,749,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R418","LEGAL SERVICES","$16,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R419","EDUCATIONAL SERVICES","$4,575,000.00","4"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$49,662,000.00","177"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R497","PERSONAL SERVICES CONTRACTS","$2,223,000.00","48"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R499","OTHER PROFESSIONAL SERVICES","$3,263,000.00","6"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R525","STUDY/NATURAL RESOURCE","$627,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R545","STUDY/HOUSING AND COMMUNITY DEVELOP","$408,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R599","OTHER SPECIAL STUDY & ANALYSES","$148,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R604","MAILING AND DISTRIBUTION SERVICES","$335,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R605","LIBRARY SERVICES","$225,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R607","WORD PROCESSING/TYPING SERVICES","$0.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$2,415,000.00","17"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R703","ACCOUNTING SERVICES","$543,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R704","AUDITING SERVICES","$0.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R706","LOGISTICS SUPPORT SERVICES","$59,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$500,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R710","FINANCIAL SERVICES","$1,458,000.00","9"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$5,917,000.00","30"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S220","TRAVEL AGENT SERVICES","$137,000.00","1"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$14,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T011","PRINT/BINDING SERVICES","$24,000.00","15"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T013","TECHNICAL WRITING SERVICES","$636,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$350,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U006","VOCATIONAL/TECHNICAL","$3,661,000.00","9"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U009","EDUCATION SERVICES","$1,300,000.00","4"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U099","OTHER ED & TRNG SVCS","$1,022,000.00","6"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V115","VESSEL FREIGHT","$18,651,000.00","23"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V119","OTHER CARGO AND FREIGHT SERVICES","$6,600,000.00","2"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V301","RELOCATION SERVICES","$281,000.00","3"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V999","OTHER TRAVEL SVCS","$471,000.00","5"
"1998","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT",,,"$0.00","2"
"1998","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$5,330,000.00","73"
"1998","1200","AGRICULTURE, DEPARTMENT OF","1520","AIRCRAFT, ROTARY WING","$56,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$106,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$274,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$185,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3040","MISC POWER TRANSMISSION EQ","$60,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3408","MACHING CENTERS & WAY-TYPE MACHINES","$85,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3417","MILLING MACHINES","$29,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3449","MSC SECONDARY METAL FORM-CUT MACH","$150,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$558,000.00","7"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3625","TEXTILE INDUSTRIES MACHINERY","$81,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3694","CLEAN WORK STATIONS ENVIRONMENT EQ","$70,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$233,000.00","6"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$353,000.00","5"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$71,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3740","PEST DISEASE & FROST CONT EQ","$131,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3805","EARTH MOVING & EXCAVATING EQ","$36,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3810","CRANES AND CRANE-SHOVELS","$5,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","3910","CONVEYORS","$47,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4110","REFRIGERATION EQUIPMENT","$28,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4120","AIR CONDITIONING EQUIPMENT","$65,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4310","COMPRESSORS AND VACUUM PUMPS","$108,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4540","WASTE DISPOSAL EQUIPMENT","$41,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4730","FITTINGS - HOSE PIPE & TUBE","$37,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4820","VALVES, NONPOWERED","$55,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","4940","MISC MAINT EQ","$103,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5660","FENCING FENCES & GATES","$138,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$21,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$552,000.00","34"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5820","RADIO TV EQ EXCEPT AIRBORNE","$264,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5821","RADIO & TV EQ AIRBORNE","$5,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5836","VIDEO RECORDING AND REPRODUCING EQU","$43,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5855","NIGHT VISION EQ","$3,000,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$378,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$58,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6145","WIRE AND CABLE, ELECTRICAL","$2,571,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$21,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$247,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6550","IN VITRO DIAGNO SUBSTANCES,REAGENTS","$1,480,000.00","11"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6625","ELECT ELECTRONIC MEASURING INSTRUMT","$157,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6630","CHEMICAL ANALYSIS INSTRUMENTS","$1,829,000.00","32"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6635","PHYSICAL PROPERTIES TEST EQ","$941,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6636","ENVIRONMENTAL CHAMBERS & RELATED EQ","$550,000.00","7"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6640","LABORATORY EQUIPMENT AND SUPPLIES","$2,280,000.00","36"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6650","OPTICAL INSTRUMENTS","$178,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6660","METEOROLOG INSTRUMENTS & APPARATUS","$50,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6675","DRAFTING SURVEYING & MAPPING INSTRU","$68,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6680","LIQUID-GAS-MOTION MEASURING INSTRU","$438,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6685","PRESSURE TEMP HUMIDITY INSTRUMENTS","$2,874,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6695","COMBINATION & MISC INSTRUMENTS","$646,000.00","14"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6710","CAMERAS, MOTION PICTURE","$62,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$10,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6810","CHEMICALS","$27,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6840","PEST CONT AGENTS & DISINFECTANTS","$329,000.00","5"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$236,000.00","8"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6910","TRAINING AIDS","$417,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","6920","ARMAMENT TRAINING DEVICES","$73,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$47,711,000.00","160"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$12,581,000.00","834"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$1,230,000.00","12"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$41,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$2,405,000.00","28"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7030","ADP SOFTWARE","$25,581,000.00","94"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$1,660,000.00","27"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7042","MINI & MICRO COMPUTER CONT DEVICES","$362,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7045","ADP SUPPLIES","$782,000.00","8"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7050","ADP COMPONENTS","$2,004,000.00","11"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7110","OFFICE FURNITURE","$787,000.00","11"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$116,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7195","MISC FURNITURE & FIXTURES","$182,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7450","OFFICE SOUND RECORDING REPRO MACH","$187,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$267,000.00","7"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7510","OFFICE SUPPLIES","$714,000.00","11"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7520","OFFICE DEVICES AND ACCESSORIES","$178,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$59,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$210,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7630","NEWSPAPERS AND PERIODICALS","$193,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$10,339,000.00","53"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8040","ADHESIVES","$32,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8105","BAGS AND SACKS","$1,291,000.00","20"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8115","BOXES, CARTONS, AND CRATES","$436,000.00","20"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8140","AMMUNITION & NUCLEAR ORDNANCE BOXES","$106,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8410","OUTERWEAR, WOMEN'S","$828,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8415","CLOTHING, SPECIAL PURPOSE","$300,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8710","FORAGE AND FEED","$448,000.00","70"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8720","FERTILIZERS","$211,000.00","2"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","$153,000.00","3"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8905","MEAT, POULTRY, AND FISH","$497,505,000.00","905"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8910","DAIRY FOODS AND EGGS","$175,140,000.00","177"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8915","FRUITS AND VEGETABLES","$312,356,000.00","764"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8920","BAKERY AND CEREAL PRODUCTS","$275,117,000.00","734"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8925","SUGAR, CONFECTIONERY, AND NUTS","$17,755,000.00","40"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8940","SPECIAL DIETARY FOOD & SPECIAL PREP","$6,272,000.00","46"
"1998","1200","AGRICULTURE, DEPARTMENT OF","8945","FOOD, OILS AND FATS","$160,012,000.00","129"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9140","FUEL OILS","$163,000.00","12"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9310","PAPER AND PAPERBOARD","$191,000.00","14"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9440","MISC CRUDE AGRI & FORESTRY PROD","$224,716,000.00","133"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","$41,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9520","STRUCTURAL SHAPES","$626,000.00","14"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$29,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9910","JEWELRY","$32,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","9999","MISCELLANEOUS ITEMS","$5,381,000.00","45"
"1998","1200","AGRICULTURE, DEPARTMENT OF","AA92","R&D-OTHER AGRI-A RES/EXPL DEV","-$2,000.00","1"
"1998","1200","AGRICULTURE, DEPARTMENT OF","B503","STUDY/ARCHEOLOGICAL-PALEONTOLOGICAL","$153,000.00","6"
"1998","1200","AGRICULTURE, DEPARTMENT OF","B504","STUDY/CHEMICAL-BIOLOGICAL","$31,000.00","4"
"1998","1200","AGRICULTURE, DEPARTMENT OF","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$578,000.00","7"
