"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J075","MAINT-REP OF OFFICE SUPPLIES","$25,873.00","3"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J099","MAINT-REP OF MISC EQ","$3,649.16","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","L063","TECH REP SVCS/ALARM & SIGNAL SYSTEM","$17,000.00","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","L070","TECH REP SVCS/ADP EQ & SUPPLIES","$0.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N062","INSTALL OF LIGHTING FIXTURES","$106,299.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N063","INSTALL OF ALARM & SIGNAL SYSTEM","$27,576.44","3"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$245,211.51","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R407","PROGRAM EVALUATION SERVICES","$692,195.00","5"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$206,591.60","8"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R414","SYSTEMS ENGINEERING SERVICES","$75,605.60","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R421","TECHNICAL ASSISTANCE","$152,940.00","3"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R423","INTELLIGENCE SERVICES","$0.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R425","ENGINEERING AND TECHNICAL SERVICES","$101,683.40","7"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R426","COMMUNICATIONS SERVICES","$491,621.21","24"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R498","PATENT AND TRADEMARK SERVICES","-$3,665.83","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$737,491.11","49"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R602","COURIER AND MESSENGER SERVICES","$15,000.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","TRANSCRIPTION SERVICES","$637,164.99","13"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R604","MAILING AND DISTRIBUTION SERVICES","$180,000.00","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R605","LIBRARY SERVICES","$15,000.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R606","COURT REPORTING SERVICES","$1,274.10","4"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$178,165.25","10"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R612","INFORMATION RETRIEVAL","-$2,600.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$820,502.20","14"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R701","ADVERTISING SERVICES","-$4,094.90","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","AUDITING SERVICES","$784,520.00","3"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$82,368.81","5"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$70,500.00","9"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$68,987.20","5"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$1,152,790.10","19"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S114","WATER SERVICES","$12,500.00","6"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S203","FOOD SERVICES","$18,954.76","5"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$23,734.80","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S216","FACILITIES OPERATIONS SUPPORT SVCS","$1,972,195.68","9"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S222","WASTE TREATMENT AND STORAGE","$0.00","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T001","ARTS/GRAPHICS SERVICES","$28,136.50","4"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","-$2,000.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$237,000.00","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U008","TRAINING/CURRICULUM DEVELOPMENT","$44,418.36","7"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U009","EDUCATION SERVICES","$72,000.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U012","INFORMATION TRAINING","$3,295.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U099","OTHER ED & TRNG SVCS","$36,004.00","4"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V213","RAIL PASSENGER SERVICE","$1,092,693.95","17"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V231","LODGING - HOTEL/MOTEL","$5,732.77","3"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V301","RELOCATION SERVICES","$13,358.00","5"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V302","TRAVEL AGENT SERVICES","$322,500.00","2"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$2,110.00","4"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$27,893.22","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE-RENT OF OFFICE MACHINES","$248,139.15","6"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X112","LEASE-RENT OF CONF SPACE & FAC","$4,200.00","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$153,263.58","13"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z111","MAINT-REP-ALT/OFFICE BLDGS","-$2,068.07","1"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","$0.00","1"
"2011","1145","PEACE CORPS","2060","COMMERCIAL FISHING EQUIPMENT","$8,515.17","1"
"2011","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$2,138,249.28","13"
"2011","1145","PEACE CORPS","5340","HARDWARE","$0.00","2"
"2011","1145","PEACE CORPS","5810","COMM SECURITY EQ & COMPS","$1,395.00","1"
"2011","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$54,280.00","5"
"2011","1145","PEACE CORPS","6910","TRAINING AIDS","$80,956.50","1"
"2011","1145","PEACE CORPS","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$127,791.78","32"
"2011","1145","PEACE CORPS","7030","ADP SOFTWARE","$2,456,942.31","14"
"2011","1145","PEACE CORPS","7050","ADP COMPONENTS","$907,515.00","2"
"2011","1145","PEACE CORPS","7490","MISCELLANEOUS OFFICE MACHINES","$0.00","1"
"2011","1145","PEACE CORPS","7510","OFFICE SUPPLIES","$145,990.71","2"
"2011","1145","PEACE CORPS","7520","OFFICE DEVICES AND ACCESSORIES","$87,067.32","5"
"2011","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$50,000.00","1"
"2011","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$134,070.00","3"
"2011","1145","PEACE CORPS","8105","BAGS AND SACKS","$0.00","1"
"2011","1145","PEACE CORPS","8415","CLOTHING, SPECIAL PURPOSE","$20,098.27","3"
"2011","1145","PEACE CORPS","9998","NON-FOOD ITEMS FOR RESALE","$11,276.92","2"
"2011","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$49,347,190.05","59"
"2011","1145","PEACE CORPS","AB96","R&D-OTHER SVC & DEVELOP-MGMT SUP","$159,814.00","2"
"2011","1145","PEACE CORPS","AD23","SERVICES (ADVANCED)","$149,125.00","3"
"2011","1145","PEACE CORPS","AD25","SERVICES (OPERATIONAL)","$79,972.00","3"
"2011","1145","PEACE CORPS","AF13","EDUCATION (ADVANCED)","$74,750.00","8"
"2011","1145","PEACE CORPS","B537","MEDICAL AND HEALTH STUDIES","$11,188.80","1"
"2011","1145","PEACE CORPS","B546","STUDY/SECURITY (PHYSICAL & PERSONAL","$0.00","15"
"2011","1145","PEACE CORPS","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$0.00","1"
"2011","1145","PEACE CORPS","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$9,335.00","1"
"2011","1145","PEACE CORPS","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$3,452.25","2"
"2011","1145","PEACE CORPS","D304","ADP SVCS/TELECOMM & TRANSMISSION","$344,216.83","9"
"2011","1145","PEACE CORPS","D305","ADP TELEPROCESSING & TIMESHARE","-$22,566.36","3"
"2011","1145","PEACE CORPS","D306","ADP SYSTEMS ANALYSIS SERVICES","$519,396.00","3"
"2011","1145","PEACE CORPS","D310","ADP BACKUP AND SECURITY SERVICES","$101,658.00","5"
"2011","1145","PEACE CORPS","D313","COMPUTER AIDED DESGN/MFG SVCS","$0.00","2"
"2011","1145","PEACE CORPS","D315","DIGITIZING SVCS","$70,000.00","1"
"2011","1145","PEACE CORPS","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$52,440.20","5"
"2011","1145","PEACE CORPS","D317","AUTO NEWS, DATA & OTHER SVCS","$20,798.00","1"
"2011","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$2,884,399.10","21"
"2011","1145","PEACE CORPS","H399","INSPECT SVCS/MISC EQ","$0.00","6"
"2011","1145","PEACE CORPS","J059","MAINT-REP OF ELECT-ELCT EQ","$16,600.00","3"
"2011","1145","PEACE CORPS","J074","MAINT-REP OF OFFICE MACHINES","-$111.51","1"
"2011","1145","PEACE CORPS","J099","MAINT-REP OF MISC EQ","$22,200.00","2"
"2011","1145","PEACE CORPS","L070","TECH REP SVCS/ADP EQ & SUPPLIES","$60,000.00","1"
"2011","1145","PEACE CORPS","Q503","DENTISTRY SERVICES","$66,000.00","1"
"2011","1145","PEACE CORPS","Q999","OTHER MEDICAL SERVICES","$996,498.53","7"
"2011","1145","PEACE CORPS","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$13,492.41","2"
"2011","1145","PEACE CORPS","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$493,310.30","16"
"2011","1145","PEACE CORPS","R419","EDUCATIONAL SERVICES","$275,914.98","23"
"2011","1145","PEACE CORPS","R423","INTELLIGENCE SERVICES","$0.00","1"
"2011","1145","PEACE CORPS","R426","COMMUNICATIONS SERVICES","-$71,616.78","9"
"2011","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$2,623,540.51","128"
"2011","1145","PEACE CORPS","R498","PATENT AND TRADEMARK SERVICES","$0.00","2"
"2011","1145","PEACE CORPS","R499","OTHER PROFESSIONAL SERVICES","$253,672.17","10"
"2011","1145","PEACE CORPS","R602","COURIER AND MESSENGER SERVICES","$75,000.00","5"
"2011","1145","PEACE CORPS","R614","PAPER SHREDDING SERVICES","-$15,346.23","1"
"2011","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$519,328.52","8"
"2011","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$38,526.15","5"
"2011","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$1,077,570.41","6"
"2011","1145","PEACE CORPS","R708","PUBLIC RELATIONS SERVICES","$0.00","1"
"2011","1145","PEACE CORPS","R710","FINANCIAL SERVICES","-$163.27","1"
"2011","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$1,945,777.70","7"
"2011","1145","PEACE CORPS","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$162,740.00","3"
"2011","1145","PEACE CORPS","S203","FOOD SERVICES","$17,260.00","2"
"2011","1145","PEACE CORPS","S215","WAREHOUSING AND STORAGE SERVICES","$7,874.02","2"
"2011","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","-$2,890.00","6"
"2011","1145","PEACE CORPS","T099","OTHER PHOTO MAPPING PRINTING SVC","$64,600.00","4"
"2011","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$66,570.67","8"
"2011","1145","PEACE CORPS","U009","EDUCATION SERVICES","$32,780.00","7"
"2011","1145","PEACE CORPS","U010","CERT & ACCREDIATIONS FOR EDUCATIONA","$0.00","1"
"2011","1145","PEACE CORPS","U099","OTHER ED & TRNG SVCS","$89,953.00","6"
"2011","1145","PEACE CORPS","V111","AIR FREIGHT","$101,598.84","7"
"2011","1145","PEACE CORPS","V225","AMBULANCE SERVICE","$387,708.02","9"
"2011","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$229,950.00","3"
"2011","1145","PEACE CORPS","V301","RELOCATION SERVICES","$0.00","1"
"2011","1145","PEACE CORPS","V302","TRAVEL AGENT SERVICES","$597,550.00","2"
"2011","1145","PEACE CORPS","V999","OTHER TRAVEL SVCS","$605,864.14","2"
"2011","1145","PEACE CORPS","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$20,460.00","2"
"2011","1145","PEACE CORPS","W074","LEASE-RENT OF OFFICE MACHINES","$8,714.64","2"
"2011","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD26","SERVICES (MANAGEMENT/SUPPORT)","$11,399,590.03","98"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$12,788.00","3"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1040","CHEMICAL WEAPONS AND EQUIPMENT","$4,699.97","2"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","$365,358.14","4"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1070","NETS AND BOOMS, ORDNANCE","$4,573.36","1"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1080","CAMOUFLAGE AND DECEPTION EQUIPMENT","$3,672.00","1"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1095","MISCELLANEOUS WEAPONS","$452,625.60","8"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1145","EXPLOSIVE & PYROTECHNIC COMPS, NUCL","$50,697.10","4"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1210","FIRE CONTROL DIRECTORS","$14,113.66","3"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1220","FIRE CONT COMPUTING SIGHTS & DEVICE","-$2.23","2"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1230","FIRE CONTROL SYSTEMS, COMPLETE","$217,961.87","15"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1240","OPTICAL SIGHTING & RANGING EQUIPMEN","$92,614.86","10"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1250","FIRE CONTROL STABILIZING MECHANISMS","$23,782.59","3"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1260","FIRE CONT DESIGNATING-INDICATING EQ","$40,445.86","5"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1265","FIRE CONT EQ EXCEPT AIRBORNE","$6,957.45","2"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$408,387.10","30"
"2011","1200","AGRICULTURE, DEPARTMENT OF","1305","AMMUNITION, THROUGH 30 MM","$570,090.02","64"
