"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$145,982.10","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7022","ADP CENTRAL PROCESSING UNIT-HYBRID","$27,255.79","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$235,833.24","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7030","ADP SOFTWARE","$4,122,186.72","93"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7035","ADP SUPPORT EQUIPMENT","$96,997.53","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7045","ADP SUPPLIES","$5,280.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7050","ADP COMPONENTS","$5,940,890.31","53"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7105","HOUSEHOLD FURNITURE","$405,454.44","10"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7110","OFFICE FURNITURE","$1,067,398.78","35"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7125","CABINETS LOCKERS BINS & SHELVING","$35,555.82","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7195","MISC FURNITURE & FIXTURES","$3,119.50","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7230","DRAPERIES, AWNINGS, AND SHADES","$34,885.06","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7360","SET KIT & OUTFIT FOOD PREP & SERV","$3,746.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7460","VISIBLE RECORD EQUIPMENT","$14,009.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7490","MISCELLANEOUS OFFICE MACHINES","$37,636.21","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7510","OFFICE SUPPLIES","$68,243.82","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7520","OFFICE DEVICES AND ACCESSORIES","$239,280.00","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7610","BOOKS AND PAMPHLETS","$170,148.74","18"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7630","NEWSPAPERS AND PERIODICALS","$423,005.16","16"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7670","MICROFILM, PROCESSED","$68,673.88","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7730","PHONOGRAPH,RADIO & TV-HOME TYPE","$6,736.71","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$3,806.00","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","8305","TEXTILE FABRICS","$56,815.40","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","8345","FLAGS AND PENNANTS","$4,620.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","8960","BEVERAGES, NONALCOHOLIC","$1,500.00","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$2,810.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9999","MISCELLANEOUS ITEMS","$697,439.75","14"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD21","SERVICES (BASIC)","$9,600.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD23","SERVICES (ADVANCED)","$1,175,830.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D301","ADP FACILITY MANAGEMENT","$1,267,946.84","9"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$667,019.45","10"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","ADP SVCS/TELECOMM & TRANSMISSION","$2,283,450.86","49"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$3,501,230.93","36"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D308","PROGRAMMING SERVICES","$1,542,291.93","42"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D309","ADP INF, BROADCAST & DIST SVCS","$566,687.59","13"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D312","ADP OPTICAL SCANNING SERVICES","$47,500.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D314","ADP ACQUISITION SUP SVCS","$333,382.20","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$95,072.00","12"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","AUTO NEWS, DATA & OTHER SVCS","$2,802,198.00","76"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$1,592,516.17","8"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","H271","EQ TEST SVCS/FURNITURE","$22,639.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$130,976.49","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J071","MAINT-REP OF FURNITURE","$3,105.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J074","MAINT-REP OF OFFICE MACHINES","$417,602.42","40"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J075","MAINT-REP OF OFFICE SUPPLIES","$6,441.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J099","MAINT-REP OF MISC EQ","$34,547.04","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","L075","TECH REP SVCS/OFFICE SUPPLIES","$3,962.82","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N071","INSTALL OF FURNITURE","$6,385.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$22,500.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R418","LEGAL SERVICES","$7,996.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R421","TECHNICAL ASSISTANCE","$119,392.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$263,813.28","25"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R602","COURIER AND MESSENGER SERVICES","$60,100.00","7"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","TRANSCRIPTION SERVICES","$740,000.00","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R604","MAILING AND DISTRIBUTION SERVICES","$100,000.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$152,800.00","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R612","INFORMATION RETRIEVAL","$8,400.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$117,340.08","9"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R701","ADVERTISING SERVICES","$4,094.90","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","AUDITING SERVICES","$46,657.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R706","LOGISTICS SUPPORT SERVICES","$2,717.98","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$73,213.12","8"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R710","FINANCIAL SERVICES","$65,749.64","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$341,516.00","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$2,366,188.97","27"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S114","WATER SERVICES","$8,500.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S202","FIRE PROTECTION SERVICES","$14,420.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S203","FOOD SERVICES","$59,204.05","7"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S215","WAREHOUSING AND STORAGE SERVICES","$15,430.00","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T001","ARTS/GRAPHICS SERVICES","$5,422.50","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$2,000.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T010","PHOTOGRAPHIC - GENERAL - STILL","$550,000.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T016","AUDIO/VISUAL SERVICES","$158,783.32","6"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$52,575.24","5"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U012","INFORMATION TRAINING","$21,044.00","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V003","PACKING/CRATING SERVICES","$12,036.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V213","RAIL PASSENGER SERVICE","$856,168.90","23"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V222","PASSENGER MOTOR CHARTER SERVICE","$93,200.00","4"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V231","LODGING - HOTEL/MOTEL","$19,000.00","4"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V302","TRAVEL AGENT SERVICES","$195,000.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V999","OTHER TRAVEL SVCS","$22,000.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$23,748.00","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE-RENT OF OFFICE MACHINES","$240,182.92","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W099","LEASE-RENT OF MISC EQ","$186,530.80","3"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X112","LEASE-RENT OF CONF SPACE & FAC","$6,923.00","2"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X165","LEASE-RENT OF RELIGIOUS","$31,180.00","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$155,787.24","4"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Y112","CONSTRUCT/CONF SPACE & FAC","$21,518.99","1"
"2006","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z111","MAINT-REP-ALT/OFFICE BLDGS","$67,380.00","2"
"2006","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$2,556,838.76","9"
"2006","1145","PEACE CORPS","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$7,148.00","1"
"2006","1145","PEACE CORPS","4240","SAFETY AND RESCUE EQUIPMENT","$15,624.00","1"
"2006","1145","PEACE CORPS","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$6,584.60","3"
"2006","1145","PEACE CORPS","5820","RADIO TV EQ EXCEPT AIRBORNE","$5,604.94","1"
"2006","1145","PEACE CORPS","5836","VIDEO RECORDING AND REPRODUCING EQU","$31,053.66","3"
"2006","1145","PEACE CORPS","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$13,660.00","4"
"2006","1145","PEACE CORPS","5999","MSC ELECT & ELECTRONIC COMPONENTS","$6,749.90","1"
"2006","1145","PEACE CORPS","6115","GENERATORS & GENERATOR SETS ELECT","$1,968.25","1"
"2006","1145","PEACE CORPS","6117","SOLAR ELECTRIC POWER SYSTEMS","$2,898.00","1"
"2006","1145","PEACE CORPS","6505","DRUGS AND BIOLOGICALS","$224,139.15","38"
"2006","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$1,321,196.21","362"
"2006","1145","PEACE CORPS","6520","DENTAL INSTRUMENTS EQ & SUPPLIES","-$8,160.00","1"
"2006","1145","PEACE CORPS","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$14,521.44","1"
"2006","1145","PEACE CORPS","6760","PHOTOGRAPHIC EQ & ACCESSORIES","$4,445.00","1"
"2006","1145","PEACE CORPS","7010","ADPE SYSTEM CONFIGURATION","$37,491.00","7"
"2006","1145","PEACE CORPS","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$20,662.33","1"
"2006","1145","PEACE CORPS","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$13,671.22","1"
"2006","1145","PEACE CORPS","7030","ADP SOFTWARE","$243,010.01","6"
"2006","1145","PEACE CORPS","7045","ADP SUPPLIES","$1,398,129.59","39"
"2006","1145","PEACE CORPS","7050","ADP COMPONENTS","$12,793.84","2"
"2006","1145","PEACE CORPS","7105","HOUSEHOLD FURNITURE","$14,576.17","1"
"2006","1145","PEACE CORPS","7110","OFFICE FURNITURE","$382,638.53","28"
"2006","1145","PEACE CORPS","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$3,510.00","1"
"2006","1145","PEACE CORPS","7490","MISCELLANEOUS OFFICE MACHINES","$5,100.00","1"
"2006","1145","PEACE CORPS","7510","OFFICE SUPPLIES","$3,709.00","1"
"2006","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$140,154.34","5"
"2006","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$366,577.94","2"
"2006","1145","PEACE CORPS","7690","MISCELLANEOUS PRINTED MATTER","$4,900.00","1"
"2006","1145","PEACE CORPS","8415","CLOTHING, SPECIAL PURPOSE","$24,580.00","3"
"2006","1145","PEACE CORPS","8455","BADGES AND INSIGNIA","$3,372.70","2"
"2006","1145","PEACE CORPS","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$4,886.54","1"
"2006","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$10,965,094.93","153"
"2006","1145","PEACE CORPS","AD21","SERVICES (BASIC)","$42,000.00","1"
"2006","1145","PEACE CORPS","AD25","SERVICES (OPERATIONAL)","$40,872,165.40","4"
"2006","1145","PEACE CORPS","AD26","SERVICES (MANAGEMENT/SUPPORT)","$5,250.00","1"
"2006","1145","PEACE CORPS","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$507,148.04","31"
"2006","1145","PEACE CORPS","B537","MEDICAL AND HEALTH STUDIES","$0.00","1"
"2006","1145","PEACE CORPS","B546","STUDY/SECURITY (PHYSICAL & PERSONAL","$0.00","2"
"2006","1145","PEACE CORPS","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$6,625.00","1"
"2006","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$420.00","1"
"2006","1145","PEACE CORPS","D304","ADP SVCS/TELECOMM & TRANSMISSION","$6,579,198.12","12"
"2006","1145","PEACE CORPS","D305","ADP TELEPROCESSING & TIMESHARE","$20,000.00","2"
"2006","1145","PEACE CORPS","D307","AUTOMATED INFORMATION SYSTEM SVCS","$81,386.53","5"
"2006","1145","PEACE CORPS","D310","ADP BACKUP AND SECURITY SERVICES","$16,800.00","1"
"2006","1145","PEACE CORPS","D314","ADP ACQUISITION SUP SVCS","$388,485.00","5"
"2006","1145","PEACE CORPS","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$183,954.36","1"
"2006","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$426,689.92","5"
"2006","1145","PEACE CORPS","E292","PURCH OF GOVT EXHIBIT (NON BLDG)","$23,075.00","1"
"2006","1145","PEACE CORPS","H399","INSPECT SVCS/MISC EQ","$0.00","2"
"2006","1145","PEACE CORPS","J063","MAINT-REP OF ALARM & SIGNAL SYSTEM","$2,943.28","1"
"2006","1145","PEACE CORPS","J070","MAINT-REP OF ADP EQ & SUPPLIES","$6,196.80","1"
"2006","1145","PEACE CORPS","J074","MAINT-REP OF OFFICE MACHINES","$1,620.00","1"
"2006","1145","PEACE CORPS","Q526","MEDICAL/PSYCH CONSULTATION SVCS","$14,692.00","1"
"2006","1145","PEACE CORPS","Q999","OTHER MEDICAL SERVICES","$360,000.00","3"
"2006","1145","PEACE CORPS","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$32,000.00","2"
"2006","1145","PEACE CORPS","R426","COMMUNICATIONS SERVICES","$181,038.74","9"
"2006","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$2,357,909.24","151"
"2006","1145","PEACE CORPS","R499","OTHER PROFESSIONAL SERVICES","$369,668.29","25"
"2006","1145","PEACE CORPS","R604","MAILING AND DISTRIBUTION SERVICES","$69,991.92","6"
"2006","1145","PEACE CORPS","R612","INFORMATION RETRIEVAL","$25,459.30","2"
"2006","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$298,526.00","20"
"2006","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$261,744.47","27"
"2006","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","$1,701,232.28","7"
"2006","1145","PEACE CORPS","R706","LOGISTICS SUPPORT SERVICES","$9,342.44","3"
"2006","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$534,000.00","7"
"2006","1145","PEACE CORPS","R708","PUBLIC RELATIONS SERVICES","$113,512.00","4"
"2006","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$380,177.46","15"
"2006","1145","PEACE CORPS","S216","FACILITIES OPERATIONS SUPPORT SVCS","$15,656.00","1"
"2006","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$72,127.28","4"
"2006","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$88,142.00","17"
"2006","1145","PEACE CORPS","T015","PHOTOGRAPHIC - GENERAL - MOTION","$28,661.15","1"
"2006","1145","PEACE CORPS","T016","AUDIO/VISUAL SERVICES","$14,603.88","2"
"2006","1145","PEACE CORPS","T099","OTHER PHOTO MAPPING PRINTING SVC","$25,300.00","2"
"2006","1145","PEACE CORPS","U001","LECTURES FOR TRAINING","$5,410.00","1"
"2006","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$0.00","1"
"2006","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$1,170,151.00","10"
"2006","1145","PEACE CORPS","U099","OTHER ED & TRNG SVCS","$22,170.00","3"
"2006","1145","PEACE CORPS","V003","PACKING/CRATING SERVICES","$3,474.82","2"
"2006","1145","PEACE CORPS","V225","AMBULANCE SERVICE","$127,013.10","4"
"2006","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","-$46,010.00","2"
"2006","1145","PEACE CORPS","V301","RELOCATION SERVICES","$3,681.75","1"
"2006","1145","PEACE CORPS","V999","OTHER TRAVEL SVCS","$763,070.30","7"
"2006","1145","PEACE CORPS","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$2,980.00","1"
"2006","1145","PEACE CORPS","W074","LEASE-RENT OF OFFICE MACHINES","$29,481.20","8"
"2006","1145","PEACE CORPS","X112","LEASE-RENT OF CONF SPACE & FAC","$2,900.00","1"
"2006","1145","PEACE CORPS","X224","LEASE-RENT OF PARKING FACILITIES","$3,120.00","1"
"2006","1145","PEACE CORPS","X292","LEASE-RENT OF EXHIBIT (NON-BLDG)","$2,600.00","1"
"2006","1145","PEACE CORPS","Z111","MAINT-REP-ALT/OFFICE BLDGS","$2,350.81","2"
"2006","1145","PEACE CORPS","Z199","MAINT-REP-ALT/MISC BLDGS","$12,000.00","1"
"2006","1145","PEACE CORPS",,,"$10,564.00","2"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6505","DRUGS AND BIOLOGICALS","$269,750.49","2"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6507","BLOOD DERIVATIVES","$7,477.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","8910","DAIRY FOODS AND EGGS","$4,440.60","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q201","GENERAL HEALTH CARE SERVICES","$80,000.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q301","LABORATORY TESTING SERVICES","$62,992.23","2"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q401","NURSING SERVICES","$5,398.28","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q510","NEUROLOGY SERVICES","$2,597.04","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q512","OPTOMETRY SERVICES","$1,456.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q519","PSYCHIATRY SERVICES","$4,847.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R401","PERSONAL CARE SERVICES","$1,731.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R497","PERSONAL SERVICES CONTRACTS","$20,768.00","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$12,983.70","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S114","WATER SERVICES","$42,163.84","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S201","CUSTODIAL JANITORIAL SERVICES","$3,506.00","2"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S222","WASTE TREATMENT AND STORAGE","$1,679.60","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V221","PASSENGER AIR CHARTER SERVICE","$9,132.10","1"
"2006","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V225","AMBULANCE SERVICE","$6,586.26","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","7510","OFFICE SUPPLIES","$3,445.00","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD21","SERVICES (BASIC)","$86,609.84","4"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD25","SERVICES (OPERATIONAL)","-$123.81","4"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD26","SERVICES (MANAGEMENT/SUPPORT)","$7,753,956.46","160"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AF11","EDUCATION (BASIC)","$8,856.00","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","R418","LEGAL SERVICES","-$447.45","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","R701","ADVERTISING SERVICES","$5,761.31","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","T011","PRINT/BINDING SERVICES","$262.00","1"
"2006","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$7,347.49","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$51,497.20","8"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1010","GUNS, OVER 30 MM UP TO 75 MM","$2,892.00","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1015","GUNS, 75 MM THROUGH 125 MM","$13,850.00","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1020","GUNS OVER 125 MM THROUGH 150 MM","$8,147.04","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1040","CHEMICAL WEAPONS AND EQUIPMENT","$23,600.00","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","$3,295.00","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1080","CAMOUFLAGE AND DECEPTION EQUIPMENT","$55,280.88","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1095","MISCELLANEOUS WEAPONS","$30,008.00","4"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1145","EXPLOSIVE & PYROTECHNIC COMPS, NUCL","$195,821.43","2"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1230","FIRE CONTROL SYSTEMS, COMPLETE","$49,273.93","5"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1240","OPTICAL SIGHTING & RANGING EQUIPMEN","$32,442.24","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1250","FIRE CONTROL STABILIZING MECHANISMS","$3,840.00","1"
"2006","1200","AGRICULTURE, DEPARTMENT OF","1260","FIRE CONT DESIGNATING-INDICATING EQ","$33,164.90","1"
