"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AE94","R&D-ECON GROW-PRODUCTIVTY-ENG DEV","$11,188,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AG92","OTHER ENERGY (APPLIED/EXPLORATORY)","$200,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AH34","WATER POLLUTION (ENGINEERING)","$65,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AK14","HOUSING (ENGINEERING)","$1,027,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AN44","HEALTH SERVICES (ENGINEERING)","$1,516,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AN94","OTHER MEDICAL (ENGINEERING)","$86,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AQ92","R&D-OTHER SOCIAL SVCS-A RES/EXPL DE","$94,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AZ10","R&D-OTHER R & D","$411,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AZ14","R&D-OTHER R & D-ENG DEV","$312,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B506","STUDY/DATA - OTHER THAN SCIENTIFIC","$419,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B507","ECONOMIC STUDIES","$971,000.00","9"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$1,331,000.00","8"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B513","STUDY/FEASIBILITY - NON-CONTRUCT","$107,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B525","NATURAL RESOURCE STUDIES","$503,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B537","MEDICAL AND HEALTH STUDIES","$140,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B542","EDUCATIONAL STUDIES AND ANALYSES","$42,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B543","ENERGY STUDIES","$4,363,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B545","STUDY/HOUSING AND COMMUNITY DEVELOP","$271,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$202,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B548","TRADE ISSUE STUDIES","$285,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B599","OTHER SPECIAL STUDIES AND ANALYSES","$13,004,000.00","27"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C111","BLDGS & FAC / ADMIN & SVC BLDGS","$67,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C113","EDUCATIONAL BUILDINGS","$3,118,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C119","OTHER BUILDINGS","$7,071,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C122","HIGHWAY, ROADS, STREETS, BRIDGES, A","$12,021,000.00","8"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C124","UTILITIES","$126,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C129","OTHER NON-BUILDING STRUCTURES","$38,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","$13,081,000.00","15"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C219","OTHER ARCHITECTS & ENGIN GEN","$1,211,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D301","ADP FACILITY MANAGEMENT","$1,712,000.00","7"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$4,705,000.00","9"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$88,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$388,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$881,000.00","7"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","F009","SEED COLLECTION/PRODUCTION SERVICES","$35,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","F099","OTHER NAT RES MGMT & CONSERV","$703,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J074","MAINT-REP OF OFFICE MACHINES","$111,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q201","GENERAL HEALTH CARE SERVICES","$5,735,000.00","11"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$18,392,000.00","54"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R407","PROGRAM EVALUATION SERVICES","$13,677,000.00","52"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$133,418,000.00","345"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$102,369,000.00","235"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$356,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R415","PROF SVCS/TECH SHARING-UTIL","$4,737,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R416","VETERINARY/ANIMAL CARE SERVICES","$2,300,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$10,076,000.00","62"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R497","PERSONAL SERVICES CONTRACTS","$12,084,000.00","76"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R499","OTHER PROFESSIONAL SERVICES","$17,918,000.00","42"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R605","LIBRARY SERVICES","$420,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R607","WORD PROCESSING/TYPING SERVICES","$10,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$13,828,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$8,634,000.00","35"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R702","DATA COLLECTION SERVICES","$157,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R703","ACCOUNTING SERVICES","$12,752,000.00","28"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R704","AUDITING SERVICES","$1,023,000.00","13"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R706","LOGISTICS SUPPORT SERVICES","$2,591,000.00","3"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$56,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$19,287,000.00","57"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S114","WATER SERVICES","$1,784,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S215","WAREHOUSING AND STORAGE SERVICES","$76,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S299","OTHER HOUSEKEEPING SERVICES","$176,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T011","PRINT/BINDING SERVICES","$710,000.00","14"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T013","TECHNICAL WRITING SERVICES","$300,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T014","TOPOGRAPHY SERVICES","$449,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$470,000.00","6"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U004","SCIENTIFIC AND MANAGEMENT EDUCATION","$86,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U006","VOCATIONAL/TECHNICAL","$19,676,000.00","12"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U009","EDUCATION SERVICES","$25,830,000.00","50"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U011","AIDS TRAINING","$5,655,000.00","9"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U099","OTHER ED & TRNG SVCS","$15,608,000.00","23"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V119","OTHER CARGO AND FREIGHT SERVICES","$5,315,000.00","10"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V129","OTHER VEHICLE CHARTER FOR THINGS","$1,891,000.00","2"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V231","LODGING - HOTEL/MOTEL","$57,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","X112","LEASE-RENT OF CONF SPACE & FAC","$48,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y111","CONSTRUCTION OF OFFICE BUILDINGS","$138,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y131","CONSTRUCTION OF SCHOOLS","$485,000.00","4"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y239","CONSTRUCT/EPG - OTHER INCL TRANSM","$37,000.00","1"
"1990","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y244","CONSTRUCT/SEWAGE & WASTE","$103,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","1230","FIRE CONTROL SYSTEMS, COMPLETE","$258,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","1680","MISCL AIRCRAFT ACCESSORIES COMPS","$32,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","1990","MISCELLANEOUS VESSELS","$1,279,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2305","GROUND EFFECT VEHICLES","$35,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$116,000.00","4"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2330","TRAILERS","$67,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$41,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$54,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","2810","GAS RECIPROCATING ENG - AIRCRAFT","$26,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3590","MISC SERVICE & TRADE EQ","$87,000.00","4"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3605","FOOD PRODUCTS MACHINE & EQ","$30,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$988,000.00","13"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3625","TEXTILE INDUSTRIES MACHINERY","$127,000.00","4"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3690","SPECIAL AMMUNITION & ORDNANCE MACH","$84,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3695","MISC SPECIAL INDUSTRY MACHINE","$172,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$285,000.00","6"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$294,000.00","4"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$83,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3740","PEST DISEASE & FROST CONT EQ","$421,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3820","MINING,ROCK DRILLING,EARTH BORE EQ","$259,000.00","4"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3910","CONVEYORS","$187,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","3990","MISC MATERIALS HANDLING EQ","$394,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4110","REFRIGERATION EQUIPMENT","$6,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4120","AIR CONDITIONING EQUIPMENT","$71,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4140","FANS AIR CIRCULATORS & BLOWER EQ","$190,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4320","POWER AND HAND PUMPS","$34,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4540","WASTE DISPOSAL EQUIPMENT","$26,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4610","WATER PURIFICATION EQUIPMENT","$3,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4710","PIPE, TUBE AND RIGID TUBING","$2,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","4940","MISC MAINT EQ","$50,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5210","MEASURING TOOLS, CRAFTSMEN'S","$25,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5340","HARDWARE","$168,000.00","2"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5410","PREFABRICATED & PORTABLE BUILDINGS","$211,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5520","MILLWORK","$45,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5640","WALLBOARD BLDG & THERMAL INSULATION","$1,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5660","FENCING FENCES & GATES","$39,000.00","1"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5670","BUILDING COMPONENTS, PREFABRICATED","$16,000.00","3"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$1,180,000.00","28"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$239,000.00","7"
"1990","1200","AGRICULTURE, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$309,000.00","2"
