"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2010","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$96,754,910.57","924"
"2010","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,347,821,473.63","15,721"
"2010","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$89,616,703.55","831"
"2010","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$15,099,193.65","258"
"2010","2000","TREASURY, DEPARTMENT OF THE","TREASURY, DEPARTMENT OF THE","2000","$30,000.00","1"
"2010","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$119,730,963.27","1,785"
"2010","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$1,452,915,527.05","9,077"
"2010","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$103,288,529.87","654"
"2010","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$903,788,169.42","7,702"
"2010","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$45,636,972.21","821"
"2010","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$196,812,355.97","2,184"
"2010","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$243,137,646.51","2,424"
"2010","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$19,603,627.24","153"
"2010","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$85,233,273.89","227"
"2010","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$7,867,279.89","167"
"2010","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$9,019,706,225.33","178,633"
"2010","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$5,217,681.79","155"
"2010","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$48,062,668.36","1,811"
"2010","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$121,971,154.98","16,541"
"2010","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4732","$2,012,907.10","13"
"2010","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$3,723,765,493.81","8,253"
"2010","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF INSPECTOR GENERAL","4704","$266,558.56","15"
"2010","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF PUBLIC AFFAIRS","4708","$97,670.40","2"
"2010","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$116,373,467.90","487"
"2010","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$75,834,637.52","154"
"2010","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$11,712,454,368.17","155,296"
"2010","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$422,124,849.26","860"
"2010","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$176,211,018.38","1,087"
"2010","5400","FEDERAL LABOR RELATIONS AUTHORITY","FEDERAL LABOR RELATIONS AUTHORITY","5400","$1,084,002.07","12"
"2010","5900","NATIONAL FOUNDATION ON THE ARTS AND THE HUMANITIES","THE INSTITUE OF MUSEUM AND LIBRARY SERVICES","5950","$1,030,098.02","41"
"2010","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$1,311,612.70","58"
"2010","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$7,116,105.86","131"
"2010","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$11,075,033.44","358"
"2010","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$33,550,280.57","842"
"2010","6201","OFFICE OF SPECIAL COUNSEL","OFFICE OF SPECIAL COUNSEL","6201","$352,497.19","27"
"2010","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$13,768,896.69","277"
"2010","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$157,544.94","44"
"2010","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,529,240,353.40","20,309"
"2010","6800","ENVIRONMENTAL PROTECTION AGENCY","OFFICE OF THE INSPECTOR GENERAL","6804","$938,352.02","31"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$3,154,191,810.60","5,401"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$828,275,417.59","4,192"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$37,726,509.97","294"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$44,999,079.10","660"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$75,255,393.36","475"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$470,733,434.90","1,221"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$380,182,930.30","3,480"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$90,523,003.65","602"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","PIPELINE AND HAZARDOUS MATERIALS SAFETY ADMINISTRATON","6957","$34,226,329.60","248"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$157,087,273.87","1,200"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$8,343,200.58","210"
"2010","6900","TRANSPORTATION, DEPARTMENT OF","TRANSPORTATION, DEPARTMENT OF","6900","-$621.00","1"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL EMERGENCY MANAGEMENT AGENCY","7022","$408,054,111.19","9,420"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL LAW ENFORCEMENT TRAINING CENTER","7015","$197,710,919.30","2,838"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","OFFICE OF PROCUREMENT OPERATIONS","7001","$2,746,149,813.54","8,357"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","OFFICE OF THE INSPECTOR GENERAL","7004","$205,402.03","10"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","TRANSPORTATION SECURITY ADMINISTRATION","7013","$1,343,648,533.60","2,173"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CITIZENSHIP AND IMMIGRATION SERVICES","7003","$579,619,455.39","2,246"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$1,605,796,282.10","18,566"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CUSTOMS AND BORDER PROTECTION","7014","$2,153,718,144.25","4,883"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT","7012","$1,245,664,028.87","3,681"
"2010","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. SECRET SERVICE","7009","$95,698,064.30","1,248"
"2010","7100","OVERSEAS PRIVATE INVESTMENT CORPORATION","OVERSEAS PRIVATE INVESTMENT CORPORATION","7100","$2,624,781.90","48"
"2010","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$5,292,426,553.23","6,714"
"2010","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$124,315,269.40","790"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$393,422,012.66","709"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$1,400,341,336.78","6,877"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$3,274,182,364.15","2,610"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$566,520,501.71","2,643"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$225,675,194.43","2,311"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$371,779,144.54","15,059"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$5,062,040,458.79","21,700"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$421,188,038.63","241"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$1,515,308,134.21","7,348"
"2010","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$334,064,936.00","442"
"2010","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$14,874,706,793.30","27,855"
"2010","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$1,649,366,698.01","4,081"
"2010","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT","8656","-$214,658.35","4"
"2010","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$233,558,518.97","1,057"
"2010","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$25,232,307,043.97","11,590"
"2010","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$42,683,036.28","385"
"2010","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$1,225,762.93","49"
"2010","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$1,783,059,795.97","3,153"
"2010","9300","FEDERAL MEDIATION AND CONCILIATION SERVICE","FEDERAL MEDIATION AND CONCILIATION SERVICE","9300","$1,792,140.78","4"
"2010","9502","NATIONAL CAPITAL PLANNING COMMISSION","NATIONAL CAPITAL PLANNING COMMISSION","9502","$293,976.76","23"
"2010","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$5,655,236.21","124"
"2010","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$25,503,444.25","362"
"2010","9508","NATIONAL TRANSPORTATION SAFETY BOARD","NATIONAL TRANSPORTATION SAFETY BOARD","9508","$6,864,020.24","168"
"2010","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$3,058,109.91","71"
"2010","9523","ELECTION ASSISTANCE COMMISSION","ELECTION ASSISTANCE COMMISSION","9523","$1,135,782.64","54"
"2010","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$1,662,227.26","177"
"2010","9542","FEDERAL HOUSING FINANCE AGENCY","FEDERAL HOUSING FINANCE AGENCY","9542","$14,471,416.97","51"
"2010","9543","MILLENIUM CHALLENGE CORPORATION","MILLENNIUM CHALLENGE CORPORATION","9543","$66,107,230.87","794"
"2010","9561","RECOVERY ACCOUNTABILITY AND TRANSPARENCY BOARD","RECOVERY ACCOUNTABILITY AND TRANSPARENCY BOARD","9561","$146,722.12","5"
"2010","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$53,277,959.99","5,767"
"2010","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$69,609,635.07","673"
"2010","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","9594","$17,017,774.50","245"
"2010","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$6,340,756.81","73"
"2010","9700","DEPT OF DEFENSE","BUSINESS TRANSFORMATION AGENCY","9777","$73,891,341.09","328"
"2010","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$1,176,535,042.66","1,003"
"2010","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$387,887,335.26","11,204"
"2010","9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","-$299,292,727.95","6,919"
"2010","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$257,244,439.02","1,429"
"2010","9700","DEPT OF DEFENSE","DEFENSE HUMAN RESOURCES ACTIVITY","9748","$20,754,024.92","66"
"2010","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$4,632,204,537.41","34,276"
"2010","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$2,090,104,331.46","21,203"
"2010","9700","DEPT OF DEFENSE","DEFENSE MEDIA ACTIVITY (DMA)","97F1","$1,849,755.73","21"
"2010","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$86,453,041.49","243"
"2010","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$510,579,539.38","504"
"2010","9700","DEPT OF DEFENSE","DEFENSE SECURITY COOPERATION AGENCY","97AT","$51,842,722.34","1,507"
"2010","9700","DEPT OF DEFENSE","DEFENSE SECURITY SERVICE","97AV","$53,359,775.45","143"
"2010","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$921,837,112.29","1,817"
"2010","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$203,685,366.79","1,404"
"2010","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$39,963,001,181.93","114,299"
"2010","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$83,324,777,895.01","275,658"
"2010","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$44,889,689,543.77","201,762"
"2010","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$4,557,354,628.21","3,329"
"2010","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$10,914,970,335.48","1,501"
"2010","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$1,456,593,058.98","5,889"
"2010","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$36,528,440.24","742"
"2010","9700","DEPT OF DEFENSE","USTRANSCOM","9776","$4,694,397,169.92","7,267"
"2010","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$0.00","3"
"2010","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$722,778,794.62","1,686"
"2011","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","30"
"2011","0500","GENERAL ACCOUNTING OFFICE","GAO, EXCEPT COMPTROLLER GENERAL","0559","$30,662,596.37","59"
"2011","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$53,368,831.81","609"
"2011","1145","PEACE CORPS","PEACE CORPS","1145","$15,171,609.64","435"
"2011","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$11,399,590.03","98"
"2011","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","12K2","$2,624,394.54","244"
"2011","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","$118,286,854.79","2,917"
"2011","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$101,012,013.54","3,079"
"2011","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$104,931,170.40","839"
"2011","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$127,724,912.08","561"
"2011","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$48,061,319.80","552"
"2011","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$1,125,925,944.23","33,799"
"2011","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$92,177,421.12","4,414"
"2011","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$501,106.12","192"
"2011","1200","AGRICULTURE, DEPARTMENT OF","RISK MANAGEMENT AGENCY","12D4","-$625.59","1"
"2011","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$79,975,903.09","7,552"
"2011","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$336,709,808.12","2,278"
"2011","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$320,218,485.33","1,685"
"2011","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$189,817,851.79","2,795"
"2011","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$993,825,395.74","9,124"
"2011","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$38,493,729.82","994"
"2011","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$299,718,574.99","1,318"
"2011","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$222,286,176.38","6,127"
"2011","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$209,999,270.93","8,703"
"2011","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$80,971,664.20","1,030"
"2011","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$355,780,744.18","4,786"
"2011","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$190,880,782.25","5,085"
"2011","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$563,732,002.28","11,714"
"2011","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$1,417,608,510.19","5,824"
"2011","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, MANAGEMENT, AND BUDGET","1406","$148,625,808.20","550"
