"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$16,473.34","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$99,776.98","14"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$0.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","4240","SAFETY AND RESCUE EQUIPMENT","$7,549.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","4730","FITTINGS - HOSE PIPE & TUBE","$0.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","4940","MISC MAINT EQ","$26,276.00","5"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5340","HARDWARE","$149,339.60","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$4,667.36","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5895","MISC COMMUNICATION EQ","$63,288.30","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5975","ELECTRICAL HARDWARE AND SUPPLIES","$3,572.38","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6015","FIBER OPTIC CABLES","$7,421.30","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$36,764.06","8"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6720","CAMERAS, STILL PICTURE","$16,198.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7010","ADPE SYSTEM CONFIGURATION","$5,861.96","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$498,367.47","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$4,699.41","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7030","ADP SOFTWARE","$3,965,965.06","80"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7035","ADP SUPPORT EQUIPMENT","$209,077.14","8"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7042","MINI & MICRO COMPUTER CONT DEVICES","$71,678.06","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7050","ADP COMPONENTS","$3,149,207.63","43"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7110","OFFICE FURNITURE","$710,319.05","26"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7125","CABINETS LOCKERS BINS & SHELVING","$3,094.50","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7195","MISC FURNITURE & FIXTURES","$26,807.35","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7230","DRAPERIES, AWNINGS, AND SHADES","$10,000.00","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7290","MSC HOUSEHOLD FURNISHINGS APPLIANCE","$10,105.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$121,173.38","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7460","VISIBLE RECORD EQUIPMENT","$5,421.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7490","MISCELLANEOUS OFFICE MACHINES","$208,807.88","12"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7510","OFFICE SUPPLIES","$16,965.00","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7520","OFFICE DEVICES AND ACCESSORIES","$9,700.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7610","BOOKS AND PAMPHLETS","$30,660.21","17"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7630","NEWSPAPERS AND PERIODICALS","$576,863.51","27"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7690","MISCELLANEOUS PRINTED MATTER","$62,180.72","6"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9999","MISCELLANEOUS ITEMS","$28,533.17","9"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD21","SERVICES (BASIC)","$334,383.21","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD23","SERVICES (ADVANCED)","$1,204,577.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD26","SERVICES (MANAGEMENT/SUPPORT)","$49,818.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","B537","MEDICAL AND HEALTH STUDIES","$25,000.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","B599","OTHER SPECIAL STUDIES AND ANALYSES","$1,249,886.02","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","C118","RESEARCH AND DEVELOPMENT FACILITIES","$1,021,478.00","12"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D301","ADP FACILITY MANAGEMENT","$2,273,868.69","7"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$1,866,380.21","17"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","ADP SVCS/TELECOMM & TRANSMISSION","$247,561.09","15"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$3,943,092.50","40"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$692,971.67","20"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D308","PROGRAMMING SERVICES","$500,084.98","9"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D309","ADP INF, BROADCAST & DIST SVCS","$268,846.21","10"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D311","ADP DATA CONVERSION SERVICES","$2,396,465.30","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D313","COMPUTER AIDED DESGN/MFG SVCS","$163,523.56","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D314","ADP ACQUISITION SUP SVCS","$323,356.92","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D316","TELECOMMUNICATION NETWORK MGMT SVCS","$2,309,490.31","22"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","AUTO NEWS, DATA & OTHER SVCS","$2,830,702.89","99"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$1,236,669.71","9"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","H263","EQ TEST SVCS/ALARM & SIGNAL SYSTEM","$5,046.23","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J031","MAINT-REP OF BEARINGS","$6,500.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J061","MAINT-REP OF POWER DISTRIBUTION EQ","$8,350.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J063","MAINT-REP OF ALARM & SIGNAL SYSTEM","$6,347.16","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$232,604.44","11"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J074","MAINT-REP OF OFFICE MACHINES","$306,952.53","45"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J099","MAINT-REP OF MISC EQ","$67,903.00","6"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N071","INSTALL OF FURNITURE","$0.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N074","INSTALL OF OFFICE MACHINES","$640.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","N099","INSTALL OF MISC EQ","$4,742,479.01","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R405","OPERATIONS RESEARCH & QUANTITATIVE","-$1.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R419","EDUCATIONAL SERVICES","$5,250.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R421","TECHNICAL ASSISTANCE","$185,764.96","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R425","ENGINEERING AND TECHNICAL SERVICES","$149,800.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R426","COMMUNICATIONS SERVICES","$64,387.48","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$1,293,301.90","47"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R602","COURIER AND MESSENGER SERVICES","$14,957.46","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","TRANSCRIPTION SERVICES","$625,000.00","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R604","MAILING AND DISTRIBUTION SERVICES","$266,000.00","18"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R606","COURT REPORTING SERVICES","$1,793.02","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R608","ADMIN SVCS/TRANSLATION-SIGN LANGUAG","$110,000.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R612","INFORMATION RETRIEVAL","$32,000.00","6"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$251,754.03","24"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R702","DATA COLLECTION SERVICES","$3,876,000.00","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R704","AUDITING SERVICES","$930,000.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R706","LOGISTICS SUPPORT SERVICES","$33,824.45","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$289,420.00","5"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$1,250.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R710","FINANCIAL SERVICES","-$85.10","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$1,765,675.04","52"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S202","FIRE PROTECTION SERVICES","$15,290.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S203","FOOD SERVICES","$22,528.25","6"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S209","LAUNDRY AND DRYCLEANING SERVICES","$5,707.40","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S215","WAREHOUSING AND STORAGE SERVICES","$12,254.91","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S216","FACILITIES OPERATIONS SUPPORT SVCS","$1,754,489.90","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T001","ARTS/GRAPHICS SERVICES","$11,050.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T010","PHOTOGRAPHIC - GENERAL - STILL","$200,000.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T016","AUDIO/VISUAL SERVICES","$54,366.50","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U008","TRAINING/CURRICULUM DEVELOPMENT","$21,413.00","4"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U009","EDUCATION SERVICES","$23,005.41","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","U099","OTHER ED & TRNG SVCS","$51,198.17","8"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V003","PACKING/CRATING SERVICES","$6,280.92","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V112","MOTOR FREIGHT","$9,714.84","6"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V127","SECURITY VEHICLE SERVICES","$9,535.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V212","MOTOR PASSENGER SERVICES","$5,500.00","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V213","RAIL PASSENGER SERVICE","$1,133,590.00","33"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V222","PASSENGER MOTOR CHARTER SERVICE","$4,834.80","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V231","LODGING - HOTEL/MOTEL","$22,190.00","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V302","TRAVEL AGENT SERVICES","$299,334.75","2"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","V999","OTHER TRAVEL SVCS","$34,988.00","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$1,814.50","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE-RENT OF OFFICE MACHINES","$40,303.79","3"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W075","LEASE-RENT OF OFFICE SUPPLIES","$3,582.90","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$241,818.78","1"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$170,997.40","7"
"2008","1100","EXECUTIVE OFFICE OF THE PRESIDENT",,,"$0.00","1"
"2008","1145","PEACE CORPS","1910","TRANSPORT VESSELS-PASSENGER & TROOP","$43,027.00","2"
"2008","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$2,749,659.67","21"
"2008","1145","PEACE CORPS","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$2,975.00","1"
"2008","1145","PEACE CORPS","4610","WATER PURIFICATION EQUIPMENT","$3,093.25","1"
"2008","1145","PEACE CORPS","5895","MISC COMMUNICATION EQ","$0.00","1"
"2008","1145","PEACE CORPS","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$2,225.00","1"
"2008","1145","PEACE CORPS","6505","DRUGS AND BIOLOGICALS","$449,106.70","16"
"2008","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$593,253.83","33"
"2008","1145","PEACE CORPS","6545","MEDICAL SETS KITS & OUTFITS","$55,437.40","3"
"2008","1145","PEACE CORPS","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","-$367,173.02","2"
"2008","1145","PEACE CORPS","7030","ADP SOFTWARE","$588,969.72","12"
"2008","1145","PEACE CORPS","7110","OFFICE FURNITURE","$30,276.25","14"
"2008","1145","PEACE CORPS","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$9,273.64","2"
"2008","1145","PEACE CORPS","7490","MISCELLANEOUS OFFICE MACHINES","-$213.80","1"
"2008","1145","PEACE CORPS","7510","OFFICE SUPPLIES","$3,199.20","1"
"2008","1145","PEACE CORPS","7520","OFFICE DEVICES AND ACCESSORIES","$8,800.00","2"
"2008","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$158,310.05","4"
"2008","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$47,590.00","6"
"2008","1145","PEACE CORPS","7690","MISCELLANEOUS PRINTED MATTER","$4,619.83","2"
"2008","1145","PEACE CORPS","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$20,693.69","2"
"2008","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$6,604,279.37","134"
"2008","1145","PEACE CORPS","AD21","SERVICES (BASIC)","$49,300.00","1"
"2008","1145","PEACE CORPS","AD23","SERVICES (ADVANCED)","$200,363.00","5"
"2008","1145","PEACE CORPS","AD25","SERVICES (OPERATIONAL)","$84,558,385.89","4"
"2008","1145","PEACE CORPS","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$175,915.98","20"
"2008","1145","PEACE CORPS","B537","MEDICAL AND HEALTH STUDIES","$0.00","1"
"2008","1145","PEACE CORPS","B542","EDUCATIONAL STUDIES AND ANALYSES","$35,000.00","1"
"2008","1145","PEACE CORPS","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$24,425.83","2"
"2008","1145","PEACE CORPS","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$0.00","1"
"2008","1145","PEACE CORPS","D304","ADP SVCS/TELECOMM & TRANSMISSION","$1,414,155.55","21"
"2008","1145","PEACE CORPS","D305","ADP TELEPROCESSING & TIMESHARE","$22,426.40","5"
"2008","1145","PEACE CORPS","D310","ADP BACKUP AND SECURITY SERVICES","-$8,357.28","1"
"2008","1145","PEACE CORPS","D313","COMPUTER AIDED DESGN/MFG SVCS","$9,250.00","2"
"2008","1145","PEACE CORPS","D314","ADP ACQUISITION SUP SVCS","-$9,959.36","6"
"2008","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$488,128.00","11"
"2008","1145","PEACE CORPS","G001","CARE OF REMAINS AND/OR FUNERAL SVCS","$4,575.00","1"
"2008","1145","PEACE CORPS","J063","MAINT-REP OF ALARM & SIGNAL SYSTEM","$2,961.14","1"
"2008","1145","PEACE CORPS","J070","MAINT-REP OF ADP EQ & SUPPLIES","-$1,686.98","1"
"2008","1145","PEACE CORPS","J074","MAINT-REP OF OFFICE MACHINES","$5,030.42","3"
"2008","1145","PEACE CORPS","J099","MAINT-REP OF MISC EQ","$4,500.00","1"
"2008","1145","PEACE CORPS","Q999","OTHER MEDICAL SERVICES","$965,453.00","5"
"2008","1145","PEACE CORPS","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","-$8,684.00","1"
"2008","1145","PEACE CORPS","R414","SYSTEMS ENGINEERING SERVICES","$0.00","1"
"2008","1145","PEACE CORPS","R419","EDUCATIONAL SERVICES","$226,231.04","13"
"2008","1145","PEACE CORPS","R420","CERTIFICATIONS & ACCREDIT PROD & IN","$5,000.00","1"
"2008","1145","PEACE CORPS","R426","COMMUNICATIONS SERVICES","$113,049.64","3"
"2008","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$2,416,576.71","129"
"2008","1145","PEACE CORPS","R499","OTHER PROFESSIONAL SERVICES","$268,292.90","28"
"2008","1145","PEACE CORPS","R604","MAILING AND DISTRIBUTION SERVICES","$8,606.73","2"
"2008","1145","PEACE CORPS","R614","PAPER SHREDDING SERVICES","$16,875.00","2"
"2008","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$125,446.88","15"
"2008","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$63,531.44","15"
"2008","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","$2,370,705.08","8"
"2008","1145","PEACE CORPS","R706","LOGISTICS SUPPORT SERVICES","-$256.63","1"
"2008","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","-$56,184.88","4"
"2008","1145","PEACE CORPS","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$5,000.00","1"
"2008","1145","PEACE CORPS","S215","WAREHOUSING AND STORAGE SERVICES","$13,200.00","1"
"2008","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$0.00","1"
"2008","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$202,102.24","23"
"2008","1145","PEACE CORPS","T013","TECHNICAL WRITING SERVICES","-$7,500.00","1"
"2008","1145","PEACE CORPS","T016","AUDIO/VISUAL SERVICES","$51,923.00","1"
"2008","1145","PEACE CORPS","T099","OTHER PHOTO MAPPING PRINTING SVC","$40,000.00","1"
"2008","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$799,200.00","26"
"2008","1145","PEACE CORPS","U010","CERT & ACCREDIATIONS FOR EDUCATIONA","$67,038.00","2"
"2008","1145","PEACE CORPS","U099","OTHER ED & TRNG SVCS","$65,728.00","6"
"2008","1145","PEACE CORPS","V225","AMBULANCE SERVICE","-$0.10","2"
"2008","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$624.00","1"
"2008","1145","PEACE CORPS","V301","RELOCATION SERVICES","$889,908.50","97"
"2008","1145","PEACE CORPS","V302","TRAVEL AGENT SERVICES","$581,494.60","4"
"2008","1145","PEACE CORPS","V999","OTHER TRAVEL SVCS","-$96,948.94","3"
"2008","1145","PEACE CORPS","W023","LEASE-RENT OF VEHICLES-TRAILERS-CYC","$17,364.00","5"
"2008","1145","PEACE CORPS","W069","LEASE-RENT OF TRAINING AIDS-DEVICES","$800.00","1"
"2008","1145","PEACE CORPS","W074","LEASE-RENT OF OFFICE MACHINES","$28,749.54","12"
"2008","1145","PEACE CORPS","X112","LEASE-RENT OF CONF SPACE & FAC","$3,800.00","1"
"2008","1145","PEACE CORPS","X224","LEASE-RENT OF PARKING FACILITIES","$920.00","3"
"2008","1145","PEACE CORPS","Z111","MAINT-REP-ALT/OFFICE BLDGS","-$5,326.04","2"
"2008","1145","PEACE CORPS","Z119","MAINT-REP-ALT/OTHER ADMIN BLDGS","-$97.50","1"
"2008","1145","PEACE CORPS","Z199","MAINT-REP-ALT/MISC BLDGS","-$1,105.00","1"
"2008","1145","PEACE CORPS",,,"$111,303.00","10"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","4120","AIR CONDITIONING EQUIPMENT","$4,571.00","1"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","7420","ACCOUNTING AND CALCULATING MACHINES","$69,940.00","1"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","7630","NEWSPAPERS AND PERIODICALS","$10,000.00","1"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","AD26","SERVICES (MANAGEMENT/SUPPORT)","$5,716,766.79","120"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","R426","COMMUNICATIONS SERVICES","$6,000.00","2"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","T011","PRINT/BINDING SERVICES","$15,000.00","1"
"2008","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY",,,"$113,966.42","8"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$95,794.05","11"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1020","GUNS OVER 125 MM THROUGH 150 MM","-$732.91","1"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1040","CHEMICAL WEAPONS AND EQUIPMENT","$28,310.50","1"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1055","LAUNCHERS, ROCKET AND PYROTECHNIC","$5,990.00","1"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1095","MISCELLANEOUS WEAPONS","$23,797.54","3"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1190","SPEC TEST & HANDLING EQ, NUCLEAR EQ","$73,029.04","2"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1210","FIRE CONTROL DIRECTORS","$5,483.45","3"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1220","FIRE CONT COMPUTING SIGHTS & DEVICE","$33,932.62","2"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1230","FIRE CONTROL SYSTEMS, COMPLETE","$41,932.50","6"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1240","OPTICAL SIGHTING & RANGING EQUIPMEN","$8,580.40","3"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1250","FIRE CONTROL STABILIZING MECHANISMS","$31,151.79","1"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1265","FIRE CONT EQ EXCEPT AIRBORNE","$3,370.00","1"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$1,631,503.16","23"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1305","AMMUNITION, THROUGH 30 MM","$157,109.88","18"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1310","AMMUNITION, OVER 30 MM UP TO 75 MM","$13,945.50","3"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1340","ROCKETS & ROCKET AMMUNITION","$20,212.10","2"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1370","PYROTECHNICS","$281,442.88","7"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1375","DEMOLITION MATERIALS","$40,470.39","2"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1376","BULK EXPLOSIVES","$46,688.27","8"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1377","CARTRIDGE & PROPELLANT DEVICES","$8,784.50","4"
"2008","1200","AGRICULTURE, DEPARTMENT OF","1390","FUZES AND PRIMERS","$37,616.15","3"
