"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$628,640.00","28"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1305","AMMUNITION, THROUGH 30 MM","$50,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1510","AIRCRAFT, FIXED WING","$1,451,191.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1520","AIRCRAFT, ROTARY WING","$475,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1610","AIRCRAFT PROPELLERS AND COMPONENTS","$3,575,000.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","1820","SPACE VEHICLE COMPONENTS","$16,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2305","GROUND EFFECT VEHICLES","$2,289,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2310","PASSENGER MOTOR VEHICLES","$231,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$108,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2330","TRAILERS","$169,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$7,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$35,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$195,355.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$8,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$22,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3411","BORING MACHINES.","$14,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3441","BENDING AND FORMING MACHINES","$3,400.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3590","MISC SERVICE & TRADE EQ","$140,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3605","FOOD PRODUCTS MACHINE & EQ","$78,855.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$6,449,644.00","33"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3695","MISC SPECIAL INDUSTRY MACHINE","$34,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$220,992.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$261,250.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$119,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3740","PEST DISEASE & FROST CONT EQ","$992,000.00","16"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3750","GARDENING IMPLEMENTS AND TOOLS","$167,083.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3770","SADDLERY,HARNESS,WHIPS & FURNISHING","$25,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3805","EARTH MOVING & EXCAVATING EQ","$639,216.00","15"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3825","ROAD CLEARING & CLEANING EQ","$57,577.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3895","MISC CONTRUCT EQ","$201,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3910","CONVEYORS","$114,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","3990","MISC MATERIALS HANDLING EQ","$81,099.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4110","REFRIGERATION EQUIPMENT","$66,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4120","AIR CONDITIONING EQUIPMENT","$107,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4130","REFRIGERATION & AIR CONDITION COMP","$28,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4140","FANS AIR CIRCULATORS & BLOWER EQ","$70,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4210","FIRE FIGHTING EQUIPMENT","$126,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4320","POWER AND HAND PUMPS","$107,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4330","CENTRIFUGALS SEPARATORS & FILTERS","$55,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4410","INDUSTRIAL BOILERS","$41,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4430","INDUSTRIAL FURNACES,KILNS & OVENS","$29,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4440","DRIERS DEHYDRATORS & ANHYDRATORS","$323,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4460","AIR PURIFICATION EQUIPMENT","$61,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4520","SPACE AND WATER HEATING EQUIPMENT","$47,195.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4540","WASTE DISPOSAL EQUIPMENT","$17,385.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4610","WATER PURIFICATION EQUIPMENT","$33,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4620","WATER DISTILL EQ-MARINE & INDUST","$137,080.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4710","PIPE, TUBE AND RIGID TUBING","$6,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","4920","AIRCRAFT MAINT & REP SHOP EQ","$159,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5410","PREFABRICATED & PORTABLE BUILDINGS","$716,889.00","12"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5430","STORAGE TANKS","$71,680.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5450","MISC PREFABRICATED STRUCTURES","$121,586.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5610","MINERAL CONTRUCT MATERIALS BULK","$402,653.00","9"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5620","TILE, BRICK, AND BLOCK","$37,542.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5650","ROOFING AND SIDING MATERIALS","$10,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5660","FENCING FENCES & GATES","$33,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$56,660.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$627,499.00","12"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5810","COMM SECURITY EQ & COMPS","$157,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$209,370.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5820","RADIO TV EQ EXCEPT AIRBORNE","$448,943.00","11"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5855","NIGHT VISION EQ","$1,430,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$18,010,000.00","15"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5930","SWITCHES","$30,538.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5963","ELECTRONIC MODULES","$12,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5975","ELECTRICAL HARDWARE AND SUPPLIES","$37,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","5999","MSC ELECT & ELECTRONIC COMPONENTS","$301,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6010","FIBER OPTIC CONDUCTORS","$31,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$142,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6125","CONVERTERS, ELECTRICAL, ROTATING","$34,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6150","MISC ELECTRIC POWER & DISTRIB EQ","$68,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6240","ELECTRIC LAMPS","$7,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6250","BALLASTS, LAMPHOLDERS, AND STARTERS","$27,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$1,709,000.00","27"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6505","DRUGS AND BIOLOGICALS","$861,000.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$212,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6525","X-RAY EQ SUPPLIES - MED, DENTAL & V","$119,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6530","HOSP FURNITURE,EQ,UTENSILS & SUP","$324,992.00","8"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6550","IN VITRO DIAGNO SUBSTANCES,REAGENTS","$225,000.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6605","NAVIGATIONAL INSTRUMENTS","$184,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6625","ELECT ELECTRONIC MEASURING INSTRUMT","$1,250,246.00","19"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6630","CHEMICAL ANALYSIS INSTRUMENTS","$5,171,637.00","80"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6635","PHYSICAL PROPERTIES TEST EQ","$2,980,250.00","8"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6636","ENVIRONMENTAL CHAMBERS & RELATED EQ","$298,000.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6640","LABORATORY EQUIPMENT AND SUPPLIES","$9,605,972.00","170"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6650","OPTICAL INSTRUMENTS","$1,521,466.00","21"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6655","GEOPHYSICAL INSTRUMENTS","$70,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6660","METEOROLOG INSTRUMENTS & APPARATUS","$6,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6665","HAZARD-DETECTING INSTRU & APPARATUS","$805,256.00","10"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6675","DRAFTING SURVEYING & MAPPING INSTRU","$902,208.00","13"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6680","LIQUID-GAS-MOTION MEASURING INSTRU","$29,608,833.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6685","PRESSURE TEMP HUMIDITY INSTRUMENTS","$35,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6695","COMBINATION & MISC INSTRUMENTS","$4,611,000.00","37"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6710","CAMERAS, MOTION PICTURE","$78,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6720","CAMERAS, STILL PICTURE","$49,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6730","PHOTOGRAPHIC PROJECTION EQUIPMENT","$30,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6750","PHOTOGRAPHIC SUPPLIES","$40,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6810","CHEMICALS","$796,609.00","27"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6830","GASES: COMPRESSED AND LIQUEFIED","$52,710.00","11"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6840","PEST CONT AGENTS & DISINFECTANTS","$9,368,000.00","25"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6850","MISCELLANEOUS CHEMICAL SPECIALTIES","$618,500.00","13"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6910","TRAINING AIDS","$56,175.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","6940","COMMUNICATION TRAINING DEVICES","$54,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7010","ADPE SYSTEM CONFIGURATION","$69,588,714.41","234"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7020","ADP CENTRAL PROCESSING UNIT-ANALOG","$5,175,000.00","9"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$14,118,541.88","70"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$4,995,744.32","57"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7030","ADP SOFTWARE","$51,485,262.00","227"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7035","ADP SUPPORT EQUIPMENT","$5,849,020.00","33"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7042","MINI & MICRO COMPUTER CONT DEVICES","$4,543,212.00","57"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7045","ADP SUPPLIES","$3,891,684.00","45"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7050","ADP COMPONENTS","$6,941,246.10","130"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7105","HOUSEHOLD FURNITURE","$191,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7110","OFFICE FURNITURE","$3,312,049.00","50"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7125","CABINETS LOCKERS BINS & SHELVING","$301,000.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7195","MISC FURNITURE & FIXTURES","$267,544.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7210","HOUSEHOLD FURNISHINGS","$172,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7220","FLOOR COVERINGS","$16,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7230","DRAPERIES, AWNINGS, AND SHADES","$11,650.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7240","HOUSEHOLD & COMM UTIL CONTAINERS","$37,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7435","OFFICE INFORMATION SYSTEM EQUIPMENT","$1,909,021.96","111"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7450","OFFICE SOUND RECORDING REPRO MACH","$152,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7460","VISIBLE RECORD EQUIPMENT","$186,522.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7490","MISCELLANEOUS OFFICE MACHINES","$2,321,263.00","8"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7510","OFFICE SUPPLIES","$353,392.00","10"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7520","OFFICE DEVICES AND ACCESSORIES","$31,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7530","STATIONERY AND RECORD FORMS","$215,200.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7610","BOOKS AND PAMPHLETS","$96,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7630","NEWSPAPERS AND PERIODICALS","$1,093,000.00","6"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7690","MISCELLANEOUS PRINTED MATTER","$9,897,000.00","20"
"2002","1200","AGRICULTURE, DEPARTMENT OF","7730","PHONOGRAPH,RADIO & TV-HOME TYPE","$504,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8040","ADHESIVES","$222,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8105","BAGS AND SACKS","$179,000.00","3"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8115","BOXES, CARTONS, AND CRATES","$66,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8140","AMMUNITION & NUCLEAR ORDNANCE BOXES","$60,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8145","SPECIAL SHIPPING & STORAGE CONTAIN","$522,000.00","13"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8410","OUTERWEAR, WOMEN'S","$172,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8430","FOOTWEAR, MEN'S","$35,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8710","FORAGE AND FEED","$613,350.00","13"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8720","FERTILIZERS","$32,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8730","SEEDS AND NURSERY STOCK","$2,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","$125,693.00","4"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8905","MEAT, POULTRY, AND FISH","$536,842,235.00","1,035"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8910","DAIRY FOODS AND EGGS","$49,779,207.00","45"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8915","FRUITS AND VEGETABLES","$449,830,000.00","937"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8920","BAKERY AND CEREAL PRODUCTS","$295,995,905.00","614"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8925","SUGAR, CONFECTIONERY, AND NUTS","$27,519,548.00","34"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8935","SOUPS AND BOUILLONS","$154,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8940","SPECIAL DIETARY FOOD & SPECIAL PREP","$851,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8945","FOOD, OILS AND FATS","$237,446,000.00","167"
"2002","1200","AGRICULTURE, DEPARTMENT OF","8950","CONDIMENTS AND RELATED PRODUCTS","$34,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9130","LIQUID PROPELLANTS -PETROLEUM BASE","$0.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9140","FUEL OILS","$437,000.00","5"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9330","PLASTICS FABRICATED MATERIALS","$254,000.00","1"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9390","MISC FABRICATED NONMETAL MATERIALS","$92,000.00","2"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9440","MISC CRUDE AGRI & FORESTRY PROD","$435,399,000.00","306"
"2002","1200","AGRICULTURE, DEPARTMENT OF","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$122,557.00","7"
