"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$77,000.00","2"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$399,000.00","1"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T001","ARTS/GRAPHICS SERVICES","$47,000.00","1"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$52,000.00","1"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W070","LEASE-RENT OF ADP EQ & SUPPLIES","$940,000.00","5"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W074","LEASE-RENT OF OFFICE MACHINES","$341,000.00","6"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","W099","LEASE-RENT OF MISC EQ","$8,000.00","1"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$39,000.00","1"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X112","LEASE-RENT OF CONF SPACE & FAC","$255,000.00","2"
"1992","1100","EXECUTIVE OFFICE OF THE PRESIDENT","Z249","MAINT-REP-ALT/OTHER UTILITIES","$29,000.00","1"
"1992","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$71,000.00","2"
"1992","1145","PEACE CORPS","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$32,000.00","1"
"1992","1145","PEACE CORPS","5895","MISC COMMUNICATION EQ","$28,000.00","1"
"1992","1145","PEACE CORPS","6115","GENERATORS & GENERATOR SETS ELECT","$40,000.00","1"
"1992","1145","PEACE CORPS","7030","ADP SOFTWARE","$100,000.00","1"
"1992","1145","PEACE CORPS","7050","ADP COMPONENTS","$68,000.00","1"
"1992","1145","PEACE CORPS","7490","MISCELLANEOUS OFFICE MACHINES","$28,000.00","1"
"1992","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$259,000.00","4"
"1992","1145","PEACE CORPS","7630","NEWSPAPERS AND PERIODICALS","$78,000.00","2"
"1992","1145","PEACE CORPS","D301","ADP FACILITY MANAGEMENT","$146,000.00","6"
"1992","1145","PEACE CORPS","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$24,000.00","1"
"1992","1145","PEACE CORPS","Q201","GENERAL HEALTH CARE SERVICES","$118,000.00","3"
"1992","1145","PEACE CORPS","Q401","NURSING SERVICES","$310,000.00","9"
"1992","1145","PEACE CORPS","R407","PROGRAM EVALUATION SERVICES","$4,000.00","1"
"1992","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$920,000.00","24"
"1992","1145","PEACE CORPS","R502","STUDY/AIR QUALITY","$2,000.00","1"
"1992","1145","PEACE CORPS","R602","COURIER AND MESSENGER SERVICES","$45,000.00","5"
"1992","1145","PEACE CORPS","R604","MAILING AND DISTRIBUTION SERVICES","$82,000.00","4"
"1992","1145","PEACE CORPS","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$403,000.00","7"
"1992","1145","PEACE CORPS","R701","ADVERTISING SERVICES","$72,000.00","2"
"1992","1145","PEACE CORPS","R702","DATA COLLECTION SERVICES","$96,000.00","4"
"1992","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","$40,000.00","1"
"1992","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$49,000.00","3"
"1992","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$185,000.00","2"
"1992","1145","PEACE CORPS","S206","GUARD SERVICES","$214,000.00","2"
"1992","1145","PEACE CORPS","S211","SURVEILLANCE SERVICES","$44,000.00","1"
"1992","1145","PEACE CORPS","T005","FILM PROCESSING SERVICES","$10,000.00","1"
"1992","1145","PEACE CORPS","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$114,000.00","2"
"1992","1145","PEACE CORPS","T011","PRINT/BINDING SERVICES","$28,000.00","2"
"1992","1145","PEACE CORPS","T013","TECHNICAL WRITING SERVICES","$155,000.00","1"
"1992","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$6,052,000.00","39"
"1992","1145","PEACE CORPS","U008","TRAINING/CURRICULUM DEVELOPMENT","$223,000.00","1"
"1992","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$551,000.00","13"
"1992","1145","PEACE CORPS","W074","LEASE-RENT OF OFFICE MACHINES","$83,000.00","1"
"1992","1145","PEACE CORPS","X111","LEASE/RENTAL OF OFFICE BUILDINGS","$274,000.00","6"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2310","PASSENGER MOTOR VEHICLES","$1,837,000.00","23"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$2,478,000.00","33"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$223,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$1,005,000.00","10"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$485,000.00","6"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","3895","MISC CONTRUCT EQ","$535,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","4120","AIR CONDITIONING EQUIPMENT","$108,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","4240","SAFETY AND RESCUE EQUIPMENT","$39,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","4320","POWER AND HAND PUMPS","$5,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","4730","FITTINGS - HOSE PIPE & TUBE","$2,122,000.00","6"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5680","MISC CONTRUCT MATERIALS","$3,854,000.00","14"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$66,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5810","COMM SECURITY EQ & COMPS","$68,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","5999","MSC ELECT & ELECTRONIC COMPONENTS","$13,785,000.00","24"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$9,121,000.00","12"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6545","MEDICAL SETS KITS & OUTFITS","$24,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6650","OPTICAL INSTRUMENTS","$8,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","6840","PEST CONT AGENTS & DISINFECTANTS","$568,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7010","ADPE SYSTEM CONFIGURATION","$2,126,000.00","12"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$186,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7042","MINI & MICRO COMPUTER CONT DEVICES","$125,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7050","ADP COMPONENTS","$1,281,000.00","22"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7105","HOUSEHOLD FURNITURE","$234,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7110","OFFICE FURNITURE","$2,855,000.00","11"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7210","HOUSEHOLD FURNISHINGS","$559,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7290","MSC HOUSEHOLD FURNISHINGS APPLIANCE","$338,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7490","MISCELLANEOUS OFFICE MACHINES","$208,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7510","OFFICE SUPPLIES","$348,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7610","BOOKS AND PAMPHLETS","$1,323,000.00","10"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","7630","NEWSPAPERS AND PERIODICALS","$1,117,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","8945","FOOD, OILS AND FATS","$177,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA14","R&D-INSECT & DIS CONT-ENG DEV","$404,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA24","AGRICULTURE MARKETING (ENGINEERING)","$3,442,000.00","7"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA34","R&D-AGRI PRODUCTION-ENG DEV","$120,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AA94","OTHER AGRICULTURE (ENGINEERING)","$1,729,000.00","9"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AB94","R&D-OTHER SVC & DEVELOP-ENG DEV","$276,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AE94","R&D-ECON GROW-PRODUCTIVTY-ENG DEV","$11,467,000.00","13"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AF14","EDUCATION (ENGINEERING)","$1,882,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AF16","EDUCATION (MANAGEMENT/SUPPORT)","$403,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AG96","OTHER ENERGY (MANAGEMENT/SUPPORT)","$147,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AH34","WATER POLLUTION (ENGINEERING)","$41,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AH94","R&D-OTHER ENVIRONMENT-ENG DEV","$53,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AJ34","R&D-ENVIRONMENTAL SCI-ENG DEV","$61,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AJ74","SOCIAL SCIENCES (ENGINEERING)","$98,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AJ94","R&D-OTHER SCIENCES-ENG DEV","$6,016,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AK14","HOUSING (ENGINEERING)","$25,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AN44","HEALTH SERVICES (ENGINEERING)","$118,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","AZ14","R&D-OTHER R & D-ENG DEV","$3,425,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B507","ECONOMIC STUDIES","$22,077,000.00","74"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$11,592,000.00","34"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B513","STUDY/FEASIBILITY - NON-CONTRUCT","$3,763,000.00","7"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B525","NATURAL RESOURCE STUDIES","$387,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B532","SOIL STUDIES","$117,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B537","MEDICAL AND HEALTH STUDIES","$4,092,000.00","12"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B542","EDUCATIONAL STUDIES AND ANALYSES","$252,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B543","ENERGY STUDIES","$8,547,000.00","15"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B545","STUDY/HOUSING AND COMMUNITY DEVELOP","$18,218,000.00","16"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$3,625,000.00","22"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B548","TRADE ISSUE STUDIES","$479,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B549","STUDY/FOREIGN & NAT'L SECURITY POL","$3,377,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","B599","OTHER SPECIAL STUDIES AND ANALYSES","$21,344,000.00","83"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C119","OTHER BUILDINGS","$3,571,000.00","8"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C122","HIGHWAY, ROADS, STREETS, BRIDGES, A","$12,895,000.00","23"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C124","UTILITIES","$2,902,000.00","12"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C129","OTHER NON-BUILDING STRUCTURES","$54,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","C211","A/E SVCS. (INCL LANDSCAPING INTERIO","$18,169,000.00","35"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D301","ADP FACILITY MANAGEMENT","$2,155,000.00","27"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$3,520,000.00","23"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D303","ADP DATA ENTRY SERVICES","$115,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$245,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D308","PROGRAMMING SERVICES","$265,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$3,063,000.00","14"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","G007","GOVT HEALTH INS PROGRAMS","$1,779,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J036","MAINT-REP OF SP INDUSTRY MACHINERY","$20,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$47,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Q201","GENERAL HEALTH CARE SERVICES","$29,110,000.00","40"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R406","POLICY REVIEW/DEVELOPMENT SERVICES","$37,917,000.00","129"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R407","PROGRAM EVALUATION SERVICES","$14,373,000.00","106"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","$219,444,000.00","533"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R409","PROGRAM REVIEW/DEVELOPMENT SERVICES","$92,834,000.00","257"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R413","SPECIFICATIONS DEVELOPMENT SERVICES","$393,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R415","PROF SVCS/TECH SHARING-UTIL","$149,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R418","LEGAL SERVICES","$285,000.00","7"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$4,052,000.00","9"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R497","PERSONAL SERVICES CONTRACTS","$100,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R599","OTHER SPECIAL STUDY & ANALYSES","$251,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R602","COURIER AND MESSENGER SERVICES","$58,000.00","7"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R604","MAILING AND DISTRIBUTION SERVICES","$134,000.00","3"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R605","LIBRARY SERVICES","$1,976,000.00","9"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R607","WORD PROCESSING/TYPING SERVICES","$559,000.00","8"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R699","OTHER ADMINISTRATIVE SUPPORT SVCS","$26,396,000.00","92"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R702","DATA COLLECTION SERVICES","$2,457,000.00","12"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R703","ACCOUNTING SERVICES","$33,606,000.00","171"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R704","AUDITING SERVICES","$21,643,000.00","100"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R706","LOGISTICS SUPPORT SERVICES","$6,075,000.00","29"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$1,893,000.00","20"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$72,509,000.00","215"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","S299","OTHER HOUSEKEEPING SERVICES","$927,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T001","ARTS/GRAPHICS SERVICES","$3,054,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T006","FILM/VIDEO TAPE PRODUCTION SERVICES","$42,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T011","PRINT/BINDING SERVICES","$695,000.00","18"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T013","TECHNICAL WRITING SERVICES","$373,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","T099","OTHER PHOTO MAPPING PRINTING SVC","$304,000.00","5"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U004","SCIENTIFIC AND MANAGEMENT EDUCATION","$1,090,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U006","VOCATIONAL/TECHNICAL","$5,565,000.00","8"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U009","EDUCATION SERVICES","$30,445,000.00","92"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","U099","OTHER ED & TRNG SVCS","$39,532,000.00","93"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V003","PACKING/CRATING SERVICES","$565,000.00","10"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V119","OTHER CARGO AND FREIGHT SERVICES","$8,870,000.00","13"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V129","OTHER VEHICLE CHARTER FOR THINGS","$3,724,000.00","4"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V231","LODGING - HOTEL/MOTEL","$50,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","V302","TRAVEL AGENT SERVICES","$300,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","W074","LEASE-RENT OF OFFICE MACHINES","$32,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","X112","LEASE-RENT OF CONF SPACE & FAC","$17,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","X179","LEASE-RENT OF OTHER WAREHOUSE BLDGS","$68,000.00","2"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y111","CONSTRUCTION OF OFFICE BUILDINGS","$4,035,000.00","19"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y222","CONSTRUCT/HIGHWAYS-RDS-STS-BRDGS-RA","$16,326,000.00","1"
"1992","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","Y239","CONSTRUCT/EPG - OTHER INCL TRANSM","$6,371,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","2330","TRAILERS","$44,000.00","2"
"1992","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$199,000.00","6"
"1992","1200","AGRICULTURE, DEPARTMENT OF","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$57,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3040","MISC POWER TRANSMISSION EQ","$69,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3449","MSC SECONDARY METAL FORM-CUT MACH","$99,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3605","FOOD PRODUCTS MACHINE & EQ","$114,000.00","2"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$858,000.00","8"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3625","TEXTILE INDUSTRIES MACHINERY","$84,000.00","2"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3710","SOIL PREPARATION EQUIPMENT","$113,000.00","3"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3720","HARVESTING EQUIPMENT","$370,000.00","6"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3730","DAIRY POULTRY & LIVESTOCK EQ","$30,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3740","PEST DISEASE & FROST CONT EQ","$56,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3750","GARDENING IMPLEMENTS AND TOOLS","$463,000.00","2"
"1992","1200","AGRICULTURE, DEPARTMENT OF","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$67,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","4120","AIR CONDITIONING EQUIPMENT","$50,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5410","PREFABRICATED & PORTABLE BUILDINGS","$369,000.00","8"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5430","STORAGE TANKS","$5,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5450","MISC PREFABRICATED STRUCTURES","$2,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5520","MILLWORK","$11,000.00","4"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5610","MINERAL CONTRUCT MATERIALS BULK","$42,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5680","MISC CONTRUCT MATERIALS","$130,000.00","7"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$477,000.00","9"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5815","TELETYPE AND FACSIMILE EQUIPMENT","$634,000.00","6"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5836","VIDEO RECORDING AND REPRODUCING EQU","$132,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5895","MISC COMMUNICATION EQ","$325,000.00","6"
"1992","1200","AGRICULTURE, DEPARTMENT OF","5999","MSC ELECT & ELECTRONIC COMPONENTS","$362,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6030","FIBER OPTIC DEVICES","$36,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6110","ELECTRICAL CONTROL EQUIPMENT","$43,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6115","GENERATORS & GENERATOR SETS ELECT","$48,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","$48,000.00","1"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$45,000.00","2"
"1992","1200","AGRICULTURE, DEPARTMENT OF","6505","DRUGS AND BIOLOGICALS","$238,000.00","4"
