"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2006","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$4,271,987.67","116"
"2006","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$36,133,788.33","7,269"
"2006","1200","AGRICULTURE, DEPARTMENT OF","RURAL UTILITIES SERVICE","12E2","$227,538.31","9"
"2006","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$109,680,716.68","448"
"2006","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT","12B0","$421,824.07","7"
"2006","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$225,488,091.95","2,270"
"2006","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF INFORMATION OFFICER","12A7","$2,995,170.15","42"
"2006","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$269,278,114.67","2,610"
"2006","1300","COMMERCE, DEPARTMENT OF","COMMERCE, DEPARTMENT OF","1300","$36,129.00","3"
"2006","1300","COMMERCE, DEPARTMENT OF","INTERNATIONAL TRADE ADMINISTRATION","1350","$38,840.00","1"
"2006","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$183,343,687.48","5,242"
"2006","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$948,548,753.67","15,426"
"2006","1300","COMMERCE, DEPARTMENT OF","NATIONAL TECHNICAL INFORMATION SERVICE","1342","$238,102.00","1"
"2006","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$177,897,933.29","1,334"
"2006","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$663,329,894.83","2,152"
"2006","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$253,708,143.31","7,180"
"2006","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$347,370,428.27","13,932"
"2006","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$131,550,840.71","1,387"
"2006","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$364,588,133.62","7,231"
"2006","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$222,104,951.96","9,377"
"2006","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$537,428,584.75","17,404"
"2006","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$2,529,077,762.67","14,791"
"2006","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$15,467,893.77","860"
"2006","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$340,908,916.93","16,271"
"2006","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$152,523,028.25","2,514"
"2006","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$295,239,890.82","13,467"
"2006","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$666,946,544.60","1,745"
"2006","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$1,938,323,121.36","74,452"
"2006","1500","JUSTICE, DEPARTMENT OF","JUSTICE, DEPARTMENT OF","1500","$10,820,123.00","2"
"2006","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$105,109,930.50","535"
"2006","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$1,342,358,435.63","4,156"
"2006","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$430,025,360.94","969"
"2006","1600","LABOR, DEPARTMENT OF","BENEFITS REVIEW BOARD","1615","$0.00","1"
"2006","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$60,585,610.37","1,080"
"2006","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$0.00","2"
"2006","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,319,642,085.61","1,876"
"2006","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$7,754.00","2"
"2006","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$622,759.00","3"
"2006","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$20,503,478.98","964"
"2006","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$26,847.00","6"
"2006","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$7,322,113.57","143"
"2006","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$366,897,981.63","4,923"
"2006","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR POLICY","1606","$6,669.00","1"
"2006","1665","PENSION BENEFIT GUARANTY CORPORATION","PENSION BENEFIT GUARANTY CORPORATION","1665","$89,051,425.74","93"
"2006","1900","STATE, DEPARTMENT OF","INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","19BM","$3,317,621.00","1"
"2006","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$5,396,865,322.61","189,467"
"2006","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$291,409,305.95","1,407"
"2006","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$772,764,561.43","41,521"
"2006","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$198,639,097.66","1,318"
"2006","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$107,933,220.61","1,094"
"2006","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,525,066,660.22","13,432"
"2006","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$64,473,895.35","734"
"2006","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$15,243,263.64","564"
"2006","2000","TREASURY, DEPARTMENT OF THE","TREASURY, DEPARTMENT OF THE","2000","$0.00","1"
"2006","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$1,180,859,671.17","1,077"
"2006","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$601,155,863.17","7,064"
"2006","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$85,702,393.13","1,042"
"2006","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$857,751,967.87","9,388"
"2006","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$22,642,691.14","521"
"2006","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$135,521,308.23","2,077"
"2006","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$231,725,420.80","3,741"
"2006","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$11,618,756.85","141"
"2006","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$9,604,574.67","94"
"2006","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$515,507.53","10"
"2006","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$10,611,900,829.10","2,955,088"
"2006","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$2,781,295.90","160"
"2006","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$54,102,286.99","3,839"
"2006","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$2,331,908,104.29","627,723"
"2006","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$3,849,326,777.61","21,467"
"2006","4700","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION","4700","$10,000.00","1"
"2006","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF INSPECTOR GENERAL","4704","$1,869,369.12","109"
"2006","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$84,796,669.10","560"
"2006","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$7,748,188,852.83","145,984"
"2006","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$401,275,956.97","1,306"
"2006","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$113,346,399.29","632"
"2006","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$1,720,609.36","53"
"2006","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$4,748,284.00","93"
"2006","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$11,498,516.77","507"
"2006","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$10,622,154.40","737"
"2006","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$19,482,000.85","430"
"2006","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$787,513.05","100"
"2006","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$1,615,950,978.13","24,777"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$373,858,984.81","488"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$566,005,830.58","3,075"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$53,485,003.02","276"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$42,049,598.72","1,059"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$210,499,102.02","229"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$391,076,268.04","673"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$337,456,861.51","3,487"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$109,072,972.90","888"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","PIPELINE AND HAZARDOUS MATERIALS SAFETY ADMINISTRATON","6957","$25,105,102.35","325"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$133,665,109.25","1,674"
"2006","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$2,725,283.87","681"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL EMERGENCY MANAGEMENT AGENCY","7022","$7,066,066,811.26","12,263"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL LAW ENFORCEMENT TRAINING CENTER","7015","$361,239,114.04","2,932"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","OFFICE OF PROCUREMENT OPERATIONS","7001","$1,111,090,536.14","2,700"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","TRANSPORTATION SECURITY ADMINISTRATION","7013","$1,632,881,897.69","2,587"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CITIZENSHIP AND IMMIGRATION SERVICES","7003","$475,425,508.46","2,756"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$2,255,276,803.22","38,960"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CUSTOMS AND BORDER PROTECTION","7014","$1,851,897,181.80","7,292"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT","7012","$1,596,695,941.49","8,082"
"2006","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. SECRET SERVICE","7009","$111,075,855.95","1,931"
"2006","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$3,023,401,527.29","6,217"
"2006","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$80,824,538.04","989"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$164,035,872.13","467"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$3,131,174,183.08","8,726"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$1,338,180,142.98","2,213"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$323,305,516.79","5,755"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$135,243,238.43","2,104"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$432,292,739.31","16,824"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$4,016,802,715.84","30,772"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$1,800,296,592.40","43"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$955,733,443.07","4,878"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$31,253,014.20","5,718"
"2006","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$339,812,872.00","571"
"2006","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$13,143,270,707.43","28,186"
"2006","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$1,064,791,115.74","3,972"
"2006","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","OFFICE OF FEDERAL HOUSING ENTERPRISE OVERSIGHT","8656","$21,911,243.62","265"
"2006","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$173,235,467.61","1,355"
"2006","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$24,417,605,886.50","11,254"
"2006","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$13,574,998.43","280"
"2006","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$2,535,670.32","279"
"2006","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$1,417,554,234.21","4,852"
"2006","9100","EDUCATION, DEPARTMENT OF","OFFICE OF BILINGUAL EDUCATION AND MINORITY LANGUAGES AFFAIRS","9121","-$656.48","1"
"2006","9502","NATIONAL CAPITAL PLANNING COMMISSION","NATIONAL CAPITAL PLANNING COMMISSION","9502","$1,249,073.69","49"
"2006","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$5,255,044.08","750"
"2006","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$20,593,871.77","272"
"2006","9508","NATIONAL TRANSPORTATION SAFETY BOARD","NATIONAL TRANSPORTATION SAFETY BOARD","9508","$7,159,803.39","295"
"2006","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$971,230.54","8"
"2006","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$3,214,695.90","94"
"2006","9518","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","9518","$264,263.76","7"
"2006","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$351,456.38","25"
"2006","9540","FEDERAL HOUSING FINANCE BOARD","FEDERAL HOUSING FINANCE BOARD","9540","$4,215,353.81","42"
"2006","9543","MILLENIUM CHALLENGE CORPORATION","MILLENNIUM CHALLENGE CORPORATION","9543","$67,385,519.92","443"
"2006","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$97,272,829.55","3,743"
"2006","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$48,217,300.90","1,033"
"2006","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","9594","$8,301,832.60","111"
"2006","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$7,395,724.88","573"
"2006","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$389,807,918.00","583"
"2006","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$5,534,968,501.77","1,892,424"
"2006","9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","$193,878,989.56","1,065"
"2006","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$322,520,448.65","1,947"
"2006","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$3,853,442,112.80","15,428"
"2006","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$32,660,905,987.84","546,441"
"2006","9700","DEPT OF DEFENSE","DEFENSE MEDIA ACTIVITY (DMA)","97F1","$65,033.00","3"
"2006","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$40,719,094.37","1,309"
"2006","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$321,428,608.59","283"
"2006","9700","DEPT OF DEFENSE","DEFENSE SECURITY COOPERATION AGENCY","97AT","$13,174,758.92","199"
"2006","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$854,392,518.03","1,538"
"2006","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$150,945,814.08","3,126"
"2006","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$63,039,621,219.48","176,811"
"2006","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$101,492,207,912.27","395,483"
"2006","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$74,941,099,066.94","296,482"
"2006","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$3,492,627,142.43","1,513"
"2006","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$1,396,874,029.00","2,227"
"2006","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$8,034,190,258.16","584"
"2006","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$1,985,157,655.44","9,680"
"2006","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$32,438,236.90","818"
"2006","9700","DEPT OF DEFENSE","USTRANSCOM","9776","$36,262,692.00","54"
"2006","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$1,162,245,413.00","2,206"
"2006","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$478,470,455.92","1,669"
"2007","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","5"
"2007","0500","GENERAL ACCOUNTING OFFICE","GAO, EXCEPT COMPTROLLER GENERAL","0559","$171,275.00","1"
"2007","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AFRICAN DEVELOPMENT FOUNDATION","1141","$1,597,420.17","21"
"2007","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$38,435,348.05","875"
"2007","1145","PEACE CORPS","PEACE CORPS","1145","$86,294,835.87","839"
"2007","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$9,790,166.99","160"
"2007","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","12K2","$985,223,363.72","1,857"
"2007","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","$256,152,237.16","7,134"
"2007","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$166,060,081.23","4,875"
"2007","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$1,320,563,641.04","2,930"
"2007","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$53,819,879.85","387"
"2007","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$51,162,628.26","967"
"2007","1200","AGRICULTURE, DEPARTMENT OF","FOREIGN AGRICULTURAL SERVICE","12D3","$0.00","2"
"2007","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$1,246,122,461.87","32,528"
"2007","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$123,497,210.24","1,899"
"2007","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$2,984,265.58","172"
"2007","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$37,614,446.61","8,111"
"2007","1200","AGRICULTURE, DEPARTMENT OF","RURAL UTILITIES SERVICE","12E2","$351,318.96","9"
"2007","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$631,402.64","7"
"2007","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$378,251,083.27","3,496"
"2007","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$352,405,273.07","1,776"
"2007","1300","COMMERCE, DEPARTMENT OF","COMMERCE, DEPARTMENT OF","1300","$342,588.09","17"
"2007","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$179,121,889.68","4,083"
"2007","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$1,074,420,131.69","14,500"
"2007","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$88,593,874.35","1,043"
"2007","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$546,611,386.06","2,046"
"2007","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$338,627,624.92","6,754"
"2007","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$414,807,099.24","13,324"
