6) Sp_ETL.FPDSdelta_SelectUnmatchedForeignKeys start
2025-12-08 01:33:37.053

recipient_country_code	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
GEO	NULL	0	GEO	GEORGIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GERMANY	NULL	0	DEU	GERMANY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GHA	NULL	0	GHA	GHANA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	NULL	0	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIN	NULL	0	GIN	GUINEA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	NULL	0	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNB	NULL	0	GNB	GUINEA-BISSAU	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRC	NULL	0	GRC	GREECE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	NULL	0	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GTM	NULL	0	GTM	GUATEMALA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GUY	NULL	0	GUY	GUYANA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
HKG	NULL	0	HKG	HONG KONG	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
HND	NULL	0	HND	HONDURAS	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
HRV	NULL	0	HRV	CROATIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
HUN	NULL	0	HUN	HUNGARY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IDN	NULL	0	IDN	INDONESIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IND	NULL	0	IND	INDIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IRL	NULL	0	IRL	IRELAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IRQ	NULL	0	IRQ	IRAQ	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ISL	NULL	0	ISL	ICELAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ISR	NULL	0	ISR	ISRAEL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ITA	NULL	0	ITA	ITALY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
JAM	NULL	0	JAM	JAMAICA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
JAPAN	NULL	0	JPN	JAPAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
JOR	NULL	0	JOR	JORDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
JPN	NULL	0	JPN	JAPAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KAZ	NULL	0	KAZ	KAZAKHSTAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KEN	NULL	0	KEN	KENYA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KGZ	NULL	0	KGZ	KYRGYZSTAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KHM	NULL	0	KHM	CAMBODIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	NULL	0	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KUWAIT	NULL	0	KWT	KUWAIT	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KWT	NULL	0	KWT	KUWAIT	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LAO	NULL	0	LAO	LAOS	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LBN	NULL	0	LBN	LEBANON	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LBR	NULL	0	LBR	LIBERIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LCA	NULL	0	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LKA	NULL	0	LKA	SRI LANKA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LTU	NULL	0	LTU	LITHUANIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LUX	NULL	0	LUX	LUXEMBOURG	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LVA	NULL	0	LVA	LATVIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MALTA	NULL	0	MLT	MALTA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MAR	NULL	0	MAR	MOROCCO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MDG	NULL	0	MDG	MADAGASCAR	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MDV	NULL	0	MDV	MALDIVES	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MEX	NULL	0	MEX	MEXICO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MKD	NULL	0	MKD	MACEDONIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MLI	NULL	0	MLI	MALI	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MLT	NULL	0	MLT	MALTA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	NULL	0	MMR	BURMA (MYANMAR)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MNE	NULL	0	MNE	MONTENEGRO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MNG	NULL	0	MNG	MONGOLIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MOZ	NULL	0	MOZ	MOZAMBIQUE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MRT	NULL	0	MRT	MAURITANIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MUS	NULL	0	MUS	MAURITIUS	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MWI	NULL	0	MWI	MALAWI	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MYS	NULL	0	MYS	MALAYSIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NAM	NULL	0	NAM	NAMIBIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NAN	NULL	0	nan	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NER	NULL	0	NER	NIGER	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NGA	NULL	0	NGA	NIGERIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NLD	NULL	0	NLD	NETHERLANDS	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NOR	NULL	0	NOR	NORWAY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NPL	NULL	0	NPL	NEPAL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NZL	NULL	0	NZL	NEW ZEALAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
OMN	NULL	0	OMN	OMAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PAK	NULL	0	PAK	PAKISTAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PAN	NULL	0	PAN	PANAMA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PER	NULL	0	PER	PERU	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PHL	NULL	0	PHL	PHILIPPINES	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PNG	NULL	0	PNG	PAPUA NEW GUINEA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
POL	NULL	0	POL	POLAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PORTUGAL	NULL	0	PRT	PORTUGAL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PRT	NULL	0	PRT	PORTUGAL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
PRY	NULL	0	PRY	PARAGUAY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
QAT	NULL	0	QAT	QATAR	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ROU	NULL	0	ROU	ROMANIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
RUS	NULL	0	RUS	RUSSIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
RWA	NULL	0	RWA	RWANDA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SAU	NULL	0	SAU	SAUDI ARABIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SAUDI ARABIA	NULL	0	SAU	SAUDI ARABIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SEN	NULL	0	SEN	SENEGAL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SGP	NULL	0	SGP	SINGAPORE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SLE	NULL	0	SLE	SIERRA LEONE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SLV	NULL	0	SLV	EL SALVADOR	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SOM	NULL	0	SOM	SOMALIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SPAIN	NULL	0	ESP	SPAIN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SRB	NULL	0	SRB	SERBIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	NULL	0	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	NULL	0	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SVK	NULL	0	SVK	SLOVAKIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SVN	NULL	0	SVN	SLOVENIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SWE	NULL	0	SWE	SWEDEN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SWZ	NULL	0	SWZ	SWAZILAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TGO	NULL	0	TGO	TOGO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
THA	NULL	0	THA	THAILAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TTO	NULL	0	TTO	TRINIDAD AND TOBAGO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TUN	NULL	0	TUN	TUNISIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TUR	NULL	0	TUR	TURKEY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TURKEY	NULL	0	TUR	TURKEY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TWN	NULL	0	TWN	Taiwan	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TZA	NULL	0	TZA	TANZANIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UGA	NULL	0	UGA	UGANDA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UK	NULL	0	UK	UNITED KINGDOM	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UKR	NULL	0	UKR	UKRAINE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UNITED ARAB EMIRATES	NULL	0	ARE	UNITED ARAB EMIRATES	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UNITED KINGDOM	NULL	0	GBR	UNITED KINGDOM	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
URY	NULL	0	URY	URUGUAY	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
USA	ZIEBACH	1622	USA	UNITED STATES	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
UZB	NULL	0	UZB	UZBEKISTAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	NULL	0	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VNM	NULL	0	VNM	VIETNAM	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
XKS	NULL	0	XKS	KOSOVO	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
YEM	NULL	0	YEM	YEMEN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZAF	NULL	0	ZAF	SOUTH AFRICA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZMB	NULL	0	ZMB	ZAMBIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZWE	NULL	0	ZWE	ZIMBABWE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
sub_agency_code	office_code	MaxOfNewFKfunding_office_name	unmatched_name_count	PKOfficeName	any_name_match	PrimaryKeyTable
NULL	NULL	NULL	0	NULL	0	Office.OfficeID
0050	00002	NULL	0	NULL	0	Office.OfficeID
0099	0031XN	Business Continuity/Disaster Recovery (BCDR)	1	NULL	0	Office.OfficeID
1027	102377	US COURT OF CUSTOMER  INTL TRADE	1	US COURT OF CUSTOMER&INTL TRADE	0	Office.OfficeID
1027	103276	FEDERAL JUDICIAL COMMTTEE	1	NULL	0	Office.OfficeID
1027	103299	AOUSC-PROCUREMENT MANAGEMENT DIV	1	AOUSC	0	Office.OfficeID
1027	103B01	JUDGE HENRY S. PERKIN	1	NULL	0	Office.OfficeID
1027	104464	HONORABLE JAMES E. GRAVES, JR.	1	NULL	0	Office.OfficeID
1027	107103	US DISTRICT COURT, AR	1	US DISTRICT COURT	0	Office.OfficeID
1100	1100	NULL	0		0	Office.OfficeID
1100	119628	OFFICE OF PANDEMIC PREPAREDNESS AND RESPONSE POLICY	1	NULL	0	Office.OfficeID
1100	11USDS	EOP - THE UNITED STATES DOGE SERVICE	1	NULL	0	Office.OfficeID
1100	ERBUR	NULL	0	NULL	0	Office.OfficeID
1153	00036	NULL	0	NULL	0	Office.OfficeID
1200	00002	NULL	0	NULL	0	Office.OfficeID
1200	00005	NULL	0	NULL	0	Office.OfficeID
1200	00036	NULL	0	NULL	0	Office.OfficeID
1203	1203	USDA, OFFICE OF GENERAL COUNSEL	1	NULL	0	Office.OfficeID
1205	120ADV	DEPT OF AGRICULTURE	1	NULL	0	Office.OfficeID
120A	00036	NULL	0	NULL	0	Office.OfficeID
12A1	123142	USDA, OPPM/POD ACQ MGMT BRANCH WDC	1	USDA, OCP/POD ACQ MGMT BRANCH WDC	0	Office.OfficeID
12A1	127LDK	USDA  OFFICE OF CHIEF FINANCIAL	1	NULL	0	Office.OfficeID
12A4	1212A4	USDA, OFF OF HOMELAND SECURITY EMER	1	USDA, OFC OF HOMELAND SECURITY	0	Office.OfficeID
12A9	1212A9	USDA, NATIONAL APPEALS DIVISION	1	USDA, OFC OF HEARINGS&APPEALS	0	Office.OfficeID
12B0	1212B0	USDA, ASST SEC OF DEPT MGMT	1	USDA, ASST SEC FOR DEPTMENTAL ADMIN	0	Office.OfficeID
12B2	12B2	USDA, OFFICE OF ASSISTANT SECRETARY FOR CIVIL RIGHTS	1	NULL	0	Office.OfficeID
12B3	1212B3	USDA, OFF PROCUREMENT PROPERTY MGMT	1	USDA OFC CONTRACTING&PROCUREMENT	0	Office.OfficeID
12C2	03R6	R1, LOLO NATIONAL FOREST	1	LOLO NF	0	Office.OfficeID
12C2	120109	Alaska Regional Office, R10	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120112	TONGASS NATIONAL FOREST	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120122	USDA FOREST SERVICE	1	NULL	0	Office.OfficeID
12C2	120261	Boise National Forest	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1202F2	USDA FOREST SERVICE, R1	1	NULL	0	Office.OfficeID
12C2	1202L3	Salmon and Challis National Forests	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1202RB	CENTENNIAL JOB CORPS CCC	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1202RG	USDA FOREST SERVICE	1	NULL	0	Office.OfficeID
12C2	1202RZ	USDA-FS, AT-INCIDENT MGT SPT BRANCH	1	USDA-FS, AT-INCIDENT MGT SVCS BRANCH	0	Office.OfficeID
12C2	1202S3	USDA  FOREST SERVICE	1	NULL	0	Office.OfficeID
12C2	1202SB	USDA-FS PPS INCIDENT PROCUREMENT	1	INCIDENT PROCUREMENT EQUIP&SVC BR	0	Office.OfficeID
12C2	1202WW	PAYETTE NATIONAL FOREST	1	USDA  FOREST SERVICE	0	Office.OfficeID
12C2	120349	Trapper Creek Job Corps -Bitterroot National Forest	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120391	Flathead National Forest	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120398	CUSTER GALLATIN NATIONAL FOREST	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1203A0	USDA FOREST SERVICE, R1	1	NULL	0	Office.OfficeID
12C2	1203K0	LEWIS & CLARK NATIONAL FOREST	1	LEWIS&CLARK NATIONAL FOREST	0	Office.OfficeID
12C2	1203L1	PLAINS/THOMPSON FALLS RANGER DISTRICT	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1203R6	LOLO NATIONAL FOREST	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120467	MOUNT HOOD NATIONAL FOREST	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	120489	USDA FOREST SERVICE-SPOC NW	1	NULL	0	Office.OfficeID
12C2	1204AM	USDA FS R6 WALLOWA WHITMAN NF	1	NULL	0	Office.OfficeID
12C2	1204GG	DESCHUTES NATIONAL FOREST	1	USDA  FOREST SERVICE	0	Office.OfficeID
12C2	1204NJ	USDA  FOREST SERVICE	1	NULL	0	Office.OfficeID
12C2	1204P5	FREMONT WINEMA NATIONAL FOREST	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1204T8	WOLF CREEK JCCC	1	USDA FOREST SERVICE	0	Office.OfficeID
12C2	1204TT	ANGELL JOB CORPS	1	USDA FOREST SERVICE	0	Office.OfficeID
